keyword,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
computing,-3.346633788713931,0.16503736313384604,-0.12045567705613487,-0.2771783815238924,0.12217327157345503,0.0018931699198391039,0.06378646220228314,-0.06297713915157394,-0.006985341513330703,0.036998481062475955,0.03878767825197449,-0.009976531443773001,-0.035728134681490095,-0.012223203364782517,0.05443883390542404,-0.01822871400247085,-0.02429691130533969,-0.02759114662337773,0.05182816677366409,0.016815739643237872,-0.011511268009826443,0.008606431499212345,-0.04839739449081858,-0.040812652885878584,0.004500166097816929,-0.016677194943399334,-0.00443748062368936,0.01679501816992436,0.006631223133755957,0.009404505420243861,0.008487183058771027,0.003305233959729702,0.010525305849226108,-0.01194079193664888,-0.010533036165597719,-0.007655075860751195,0.003800740104917889,-0.03300935356693834,-0.0018829693569055663,-0.018282588768760544,-0.027386638518580003,0.009168107611617697,0.010131872998357527,0.028940664088125418,-0.003067453174862582,-0.00028390406320146237,0.0022132765414615133,-0.0032374255693904943,-0.01356364584520139,-0.027108494539524356,-0.02246763045361323,-0.01221913823648718,0.006665231679062564,-0.007589394577202956,0.02059936564875836,0.0061768942466145565,-0.0011674730764226512,-0.004483541760647771,0.0011811310287540844,0.0002099160090981898,0.0015154452330012368,0.010363854426070719,0.007065775448624888,0.012005610733120205,-0.023398413958272364,0.00876614862520472,0.007414192647194945,0.004076797771989337,0.0035904427225902005,0.001049277252746579,-0.017967317695707193,-0.0026657429554542587,0.002777358021984528,-0.008824427974195474,0.008543842950910319,-0.001212587496838071,-0.003447757578700939,0.011269184510676386,-0.008595415116305315,-0.008617179797418445,-0.007477964787270997,-0.02168847925283002,-0.005214695515505416,-0.007913335406133782,-0.007570931724530744,0.006912974541599375,-0.005101112920646308,0.005502033592155026,-0.00035005407326575764,-0.003196777664520929,-0.006327652582958136,0.013313398989834935,-0.007095944159237946,0.009839264530648987,0.004066546788387603,-0.0012517408864024745,0.004813960973297315,9.870457070718614e-05,0.002054929500052895,0.0006998829481258491,0.0023699873893927707,0.01560705990908797,0.008544555599694156,0.006222969793707357,-0.009581640229490034,0.0029893350935011795,-0.012648562403376534,-0.0028320022092965433,0.003557755829124667,-0.00335465898714595,-0.00044872844543502406,0.0013517584716735186,-0.004852161307193611,0.008478129266327433,0.0005403778491251413,-0.009022866755717734,-0.005037053025448611,-0.002021983367974001,-0.0025501688705979932,-0.0012975895283019057,0.003414020623309932
construction,5.35835876983911,-1.0205394013486238,0.1357324956672111,0.30654381663782604,0.6969982481934112,-0.16662723129690682,0.08022665061856529,-0.08745062706468984,-0.2187836263035229,0.26921549690582297,0.05675316423217794,0.0626542586659589,-0.19587630533225833,0.09810938518235562,-0.21119493414891696,-0.054982540248421495,0.11853959773757695,-0.019849361857501708,-0.10315898677028593,0.003646137145859966,-0.03250874546266921,-0.18412723475728152,0.02650284522720774,-0.2532479769410465,0.21445851203215743,0.06555877629495341,-0.03872438956263937,0.041399491837842736,0.0525534629069902,-0.007150513152704643,0.009888008535540383,-0.029627367404208706,-0.05000965792222869,0.05998408943508481,-0.038879595362537746,0.001396743902196117,-0.059009146493707094,-0.01648010334013905,0.020306305713667767,0.049253721535446264,-0.002032558402954711,-0.05760031052798935,-0.08682623456029738,0.032979823770349206,0.02819712078796744,0.03540032939595765,0.0009060357603832885,0.04045838440337724,-0.033327850870098465,-0.04705448584390953,0.06722013263604967,-0.03252225111836774,0.0183898859982339,-0.031279304186028256,0.049566905364836315,-0.020546394557905415,0.03158247104951154,0.003842263841862776,-0.044119286588986964,0.03172010485746426,-0.03547473197532076,0.0020339604775996426,-0.04110372492498287,-0.028021156924417274,-0.008726087644381762,0.02926250573984606,0.026383370895380825,0.003505354298288669,0.057311975894288256,-0.01037758158954763,-0.006521297843317257,-0.007330699532135773,-0.013547340753560701,-0.03250628513088703,-0.008970107480103769,-0.0012756652026143993,-0.010817082706101691,-0.008528277450384952,0.009751144581882554,0.00626124122431131,-0.009402493981433118,-0.0015590008218466277,0.021108074255034793,-0.00552216119571077,0.019943279291784233,0.00981015074668294,0.001987420533980747,0.0007391419395431268,0.011682584523424494,0.008655576700941097,0.012196455400808714,-0.010592881910874924,-0.0025657030523075406,-0.0022096834342131212,-0.004550400615934027,0.0032834205533991503,-0.0029592699770445716,-0.005598521929857977,-0.002804804815248535,0.002823506031153607,0.0026674796116768324,0.005332308601465873,-0.0065645092969975165,0.00814246546216911,-0.0038101763900280383,0.005250464373267096,0.001692342607173565,0.0023669916964297643,-0.0020827197888215036,0.0010598854312908665,-0.00617858850892274,-0.002165152776677493,0.0005394653590552507,-0.0017099593723373325,-0.0019155410519919335,-0.0013461274631770585,0.000565225973832186,-0.00011942130660374838,-0.0023424733883533823,0.0011903114918643519,0.0014171569179627797
copper,0.9500419118758376,-0.31938398745391877,0.009089980125091882,0.11498232181294372,0.30561309382241136,-0.02422430615302552,0.03550864342675265,-0.10841454051660539,0.08602077589581622,0.0012675592762176828,-0.0031554666022875245,0.0776833863664243,-0.0016029671808528712,-0.030169151371603076,-0.034270418281846154,0.017874570727607394,0.023288183655029625,0.041142605640535554,0.010906257425419287,0.02363145114094453,0.010606232124354282,-0.023396695415977633,-0.04945865209062056,0.0158015766095072,0.01864895866614106,0.025407245405999167,0.004392389961363122,-0.04135464200433394,0.031112720641046216,0.05010630936157169,0.011331952907508977,0.016557165595267376,0.010730299290463199,-0.04572291664681901,0.0068632936634965705,0.013228519342042128,0.03415993549515329,0.07633214745383304,-0.027100677490879507,-0.0017142158344497463,0.0030457805535919,-0.013559795232027707,-0.013607303306528939,-0.017020758954318538,0.004589630287636446,0.03543842301233169,-0.0444171603033666,-0.021136678458356813,-0.008225658374374762,0.012710554328208364,0.00872289275043002,0.04137156244989131,0.02938779830664839,-0.024381853510941884,-0.054714932076286325,0.02256142154740359,-0.0017509748628196354,-0.024651771098063515,0.016206871700233254,0.010838313901527497,0.028446566142325182,0.035838519368247675,-0.023002177147224807,-0.0028166064412120627,0.028665369827054,0.030905550336675126,0.0022812768171527747,-0.008098164039117391,-0.04214112695013339,-0.030473782180327275,-0.001986273256263704,-0.0314229901247192,-0.0429067944673356,-5.0017759256945e-05,0.006763265905624392,0.015425563161563691,-0.010037000927287676,0.032453696594229586,-0.002429026753489773,-0.0016023075723367605,-0.020247943767967805,0.006802273757194439,0.008074603481416077,0.0030849428526937496,-0.013182992319324313,-0.01012069851604377,0.005084225598488565,0.0031244553038813944,0.012075032189062215,0.012095593820436694,0.005695053223449987,-0.006812557906401505,-0.018330815572963628,0.005734022143434046,0.003570368306081573,0.016861071608702528,0.006543194124265336,0.006076537088640688,-0.006473288768872424,-0.0015164012335381805,0.0029450125118090226,0.00266199388208415,0.003283344524117535,0.003849355336265769,0.007207365571013558,0.007534537745259637,-0.0013178839016567802,-0.0036996194555150267,-0.0033108508259681612,0.00012788618553001278,0.0005443398577919623,-0.0013444719853148751,0.001918162638094218,-0.0021127050510989973,-0.0018381050269297811,-0.0003238421130659491,-0.0009997201024331223,0.0006735161444760435,0.00027082870912893724,0.0007782687689123155,-0.0008872764825461983
cost of living,-3.033289700077564,0.134844890024472,-0.11515628047853764,-0.288146789869606,-0.056379365738392785,0.04306302953729317,0.0003186867137273002,-0.06198899996684367,-0.02466719316526402,-0.01621312671769323,0.001911386970230218,-0.014130996760862886,-0.014499358812987315,0.03072081389612356,0.01068581274142667,-0.01988734449477861,-0.02086837636876951,-0.008502085869916808,0.01507500521515467,-0.016986163358182316,-0.016458279138785455,0.004322780362801934,-0.025571152990510066,-0.005897970863570108,-0.004999211056126087,-0.0038120496673226156,-0.00814192284570613,0.010389679173333258,0.007221284513042088,0.0012489341687185625,-0.012647438728529711,0.001018910575400956,-0.0033056831215709753,-0.01229963984382475,0.007584893186327096,0.0023104161587138793,-0.015628022912837096,-0.01640177823074701,0.0012768163831364762,0.00017287031922941934,0.010349310650937889,-0.01238455506829775,0.002845639148943036,0.017246783078995513,0.010230395437053402,0.004080711222155582,0.006496933699778445,0.010905216457257472,-0.012565931149628652,-0.005081906658920127,-0.013678856969879456,-0.004170324607436661,-0.0017384287494094524,0.001171104213551294,-0.0031358595961114215,-0.004009399907552896,-0.01587630450363289,-0.002968987557148679,0.00723694583529068,-0.007050388795683126,-0.0018268113367978782,-0.008226701240517964,-0.007368383696201824,-0.002766234108706276,0.010675644425623122,-0.007895205952558954,0.01143412852125434,-0.0016461166761376077,0.0038667154612717263,0.004580120120553598,-0.011909496655531848,0.002699501468547165,-0.006282004742868912,-0.017806384090912775,0.004305803356959369,-0.008675412364283883,-0.0005743498870266389,-0.009104359163212292,-0.004227853705504323,-1.4585367863689946e-05,-0.005763233462028885,0.007637741128826379,-0.0013715695855112237,-0.009441622942526307,0.004255644868047199,-0.006233212725789997,-0.00367801253048783,0.004259959040969219,0.010571583241665622,0.004480875180827412,-0.0019810136554945686,0.01088051508549756,0.001736614451923662,-0.002595956061833884,-0.007302610647858344,0.0028974889754489297,0.003273362878980308,0.0024854897958953483,-0.002537906094160991,-0.009629139662954627,0.007332008646811852,-0.0011151565094128628,0.0034448509587834877,0.004456820166744383,-0.0015149370808518784,-0.0033331717514507257,0.004532499987350988,-0.004046526382085889,0.001719131133293912,0.0033563175440391893,-0.0031632089295494663,0.002897015574756334,0.005898863229933463,-0.004240722008115261,-0.003936623006931193,0.002326007222224304,-0.006362814923011197,0.005712968523781776,0.0050159994669010215,-0.006552037543559081,0.0040736956157831706
cpi,-3.4819666360941413,0.17945146154701513,-0.12657193380226106,-0.31286021681547765,-0.04335857816198182,0.011488505189247388,-0.04726298680260495,-0.0471439684519324,-0.024149301114182654,-0.06497996707547303,0.001416322578343357,-0.023549513619274497,0.004680316734842646,0.005801613058466228,0.019509147987496055,-0.011447772034195914,-0.030272137473337686,-0.029168901474733628,-0.0012128955805371265,0.009329858873001494,0.014236230796976446,0.0077492069420428055,-0.0070509859898597975,-0.0037989847883675423,-0.002899716795497214,-0.035356816030486606,0.02107701825224436,0.013485773920815316,0.019489730382845107,0.010527496635253377,-0.01728026378875562,0.003803142786861337,0.008434205294587197,-0.04798999539080424,-0.01196006454863763,-0.005462485569075748,0.006726367447220587,-0.04251639978016637,-0.006138348222155272,0.01005125697376833,-0.008001203021752074,0.0010752042927422718,0.0027260830004943223,-0.011149578421133793,0.020746444186843054,0.0011100879790360675,-0.008033544931610308,-0.0023078871878218876,0.0008226438793186624,0.008818454490298083,0.003966172000443806,0.01209045848332982,-0.008062357756171796,0.0076468673852357,-0.005055963932860326,0.009932261603466047,0.0024924135802343425,-0.020058000968412874,-0.0008981714629534471,0.020706508294689074,0.0006869691410019996,-0.0004370792568540621,-0.014209795854615142,-0.00986402136381103,-0.012629748588447974,-0.001516751854792475,0.006573052504254739,0.00043377890202812245,-0.007026535156770506,4.27423110601718e-05,0.010887158540660783,-0.0010277835637900225,-0.008506750384669944,-0.003085697879067126,-0.016319251423940147,0.003444406751967166,0.0014851793456360572,0.006508408575875602,0.0009273662263051761,0.01190144074426005,0.010958989335421002,-0.010038508028827926,0.009954566995306039,-0.003660367489823294,-0.016515074022350685,-0.004882836849120396,0.0015912588909752661,0.004966447637092149,-0.005123649030619801,0.002396322284303686,-0.0024409783881691187,0.011160616666228366,0.0003819589616059711,-0.007862171126539154,0.0037760645885734404,0.011818327498833667,0.0006438709971565178,-0.002196383317518554,-0.008211536492421111,0.005674433938636575,-7.028859108550448e-05,-0.0021171581022450757,-0.006636716956748344,0.0008820414479457184,0.003817132203208645,-0.006322235868935306,0.002948898530341749,0.005992553208706639,0.0001723347886565138,0.0034760282174560986,-0.00011175356786268854,-0.00342498260330732,0.010850805778279885,0.001166679060501964,-0.006323620643223135,-0.008768805635744316,-0.0036894892523400284,0.004450541359683683,0.005166026017124253,-0.001963776173471403,0.004613658656923824
credit card,15.486354480061276,-1.779901670404615,-0.013167900873308503,0.9528818756051565,-0.8326503799276717,0.05488933561318345,-0.4896504906934624,0.21578553911518983,0.004528146460586562,-0.6499011176102367,-0.08488054909773415,0.3977273161484504,-0.05210297692562646,0.4860918592270309,-0.05240382824579369,0.030576425778311857,0.09491707372990578,0.24831602486943619,0.01735987982916231,-0.2279793093593633,0.4700281408818547,0.13368930523681824,0.41950098659970636,0.0030399754760265787,0.02372051514638624,-0.08523833297405446,-0.01469339694378694,-0.11934251975490918,0.3381093159108432,-0.1477956184173709,0.1728862156329435,-0.14695488796272227,-0.13761145884728376,-0.03689450909055825,0.01734724321239894,0.11055190671793647,-0.009752507202531275,-0.06555277553220458,0.014257814191085412,-0.004345081987895739,0.05134604031969841,-0.041659676675807465,-0.05077746084792775,0.01389918983533035,-0.0023456338928990214,-0.06426711811842435,-0.006171339694567833,-0.023117182075792934,0.06541982361573097,-0.03438755760263509,-0.0475226720562062,0.002854839512451786,-0.014808781586970578,0.009959800807675522,-0.005146522147269385,0.03030188524590532,-0.007418511320326373,0.010269745655823309,-0.0023006343417828422,0.012979215960825932,0.0029715386361486456,-0.014227651684020992,-0.0032835478720268578,0.002375063253352547,0.003358594841673729,0.013906503116279641,0.003251601669749475,-0.010957337475195334,0.0010944050226629315,0.00464790487531777,0.008037455919356251,0.004170205300557506,0.003544741995185608,-0.006514632547158909,0.0005681163628954282,0.0031536799961320787,-0.0075136841546056725,0.004142719105822569,-0.007855840129953889,-0.003039782337260114,-0.0013567893373909146,0.004261895244155833,-0.008381151716963171,0.0051535063117625,-0.006089030323725387,0.0011853716561817977,0.0018095248061947575,-0.0015113809959589278,0.0037821888704500373,-0.002073956585624157,-0.0030214774404738664,-0.002327809479946578,0.0014681380390383042,0.0011582545405422918,-0.000880504648198566,-0.0010341267661267129,-0.0013329490020465903,-0.0009933825079438622,-0.001570284415983523,-0.0003211483142847043,-0.0019217014415774804,-0.0003083129773905321,-0.0004350599550993337,-0.0012341686823986269,0.0013846814405048364,0.00011183472434381654,-0.002572959229967956,-0.0008612734878138319,-0.0027866449559622443,0.0002543268219421529,0.0005548710267700688,-0.0008012716970328933,0.0003013127013537311,-0.0009762922599524438,-0.001094298318081361,-0.0020599459060734225,-5.916165943618463e-05,-0.0007287278844589161,0.00044133045772631803,0.0005655705412507413,0.00013944189054906355
credit cards,-1.7013572810424724,-0.019781559137091155,-0.1557253220414938,-0.21401469476122692,0.059989772627759855,0.03301067651375595,0.0578671215208552,-0.10340996712885527,-0.06175889608087353,0.041809596251184335,-0.010837467521986804,-0.012572985956701225,0.019279750630574487,0.05482565830317294,0.006090598297715503,-0.01679576170416132,-0.01863285768369361,-0.0025441785692346935,-0.020528797653765616,-0.024985030505028635,0.03339728547683519,-0.005800952517955687,-0.014840930979869294,-0.030046462044046072,0.04684710432044565,-0.007235044155008399,-0.007823440014917542,-0.003212908852665931,0.01880392897042123,-0.07685248807452608,-0.008253551620289665,0.002588297368544694,-0.012536820855949045,0.02668421000369954,0.014411877970059939,-0.003413050917613306,-0.014943249799687286,-0.012726158878752147,0.0010562737270254662,-0.01764215789767848,-0.002698431654020235,-0.010720135154739052,-0.0021479181240662824,-0.0057852471918393555,-0.0025461956528950807,-0.0031482072520348948,-0.0154899256905152,0.008149940240863716,-0.024128394012212784,0.011625706541279538,0.0032510571964856952,0.006790815754486519,0.002695822121912148,-0.02145934980964397,0.014720732052703559,-0.011808778247828607,-0.0018383683834193813,-0.015184203381349078,-0.00997420847545378,0.008394734986869776,-0.01271948120966985,0.011753193664813658,0.00040671384476242267,-0.012457224055660106,-0.008016611910510894,-0.013936464444225005,0.0062394097633418355,-0.00224981714343704,-0.015147900615851246,-0.007716088725689933,-0.010070749201408952,-0.007728118248506196,0.005602887899291881,-0.002612144151334917,0.003612613646487657,-0.004769446386060092,0.0014290754311553856,-0.007713083545575066,0.015186496805889842,0.021322103892184002,0.0028091409882413025,0.006892118014370782,0.0019018068903005967,-0.01270398346529747,0.00164419426511075,-0.013253449698164017,0.00832766283884862,0.0007342354370627498,-0.002182727372156884,0.005369838644553516,-0.0018377496720872965,0.026471175935610866,0.0007803010067388673,-0.0050567779839216665,-0.01887462367215068,-0.00910439805557346,-0.007499129754494374,0.0005561494820754292,0.0027921135841750635,-0.0019136276897792537,-0.005316095707347809,-0.005536517835886372,0.015474583820799182,-0.0019218927217889295,0.001084257140144723,-0.003100107729394603,-0.0032504672159431127,0.006020536113670204,-0.004065050140215402,-0.00350488206583279,0.012165106666912723,0.0056895778009439625,-0.001504324855938106,-0.000814572308519125,-0.004016553509004949,-0.000687113287815966,-0.0014303226172593907,-0.005526849201592318,0.004201752049342884,0.005712165037404482,0.001794427285736139
credit score,-1.3239712991234398,-0.021647927208887998,0.10800973781784809,-0.11103266227476966,-0.12031462483415968,-0.05341528172698207,-0.017614696742136754,-0.005166488291948032,-0.07319780965619258,0.008913337868054472,-0.05152643804721471,-0.011155899201949492,-0.0068965018069490685,0.043233236427824784,-0.06285900968287679,-0.026994362157239674,0.030297439382235634,0.05283791800626838,-0.016362278552802065,0.032773090896583486,-0.02280071302556402,-0.02454449632307955,-0.03649107004590776,-0.0028028840917074605,-0.058743520714722115,0.007069928956021398,-0.016865738648235644,0.0081443390959852,-0.012190517752356042,0.008912489394768889,0.03129249234913526,-0.03681005288342091,0.008841381819038086,0.015127192112783051,-0.010762263541926442,0.007931267632596646,0.041891838205997026,0.019256384678718454,-0.00244519853711812,0.023543025326706123,0.009963808745257947,-0.003510920325267114,0.013166799076528823,-0.0006611294851482947,-0.022776930112449453,-0.003597135762580053,-0.04230641832496032,-0.0075985326863444915,0.002436142460212944,-0.001212990350138899,-0.0010961937243935374,0.007994242698158991,0.014288621099449122,-0.012989088254970157,-0.008631623039427957,-0.01142191429954729,-0.007379300856585508,-0.009211817060276597,0.040782864007529396,-0.015846071584564612,0.024301787142288627,-0.005025397590241748,-0.017634348486080656,0.016621774702338943,-0.004931848719356797,0.017452404362985192,-0.014933509816765889,0.001971223586148426,0.03560047444135102,0.01054565689237264,-0.0077370586419679265,-0.0004724033550889358,-0.001973967432387677,0.007312607460581046,0.024217175232553765,-0.010483805348068146,-0.006880223731104445,0.002913618519803739,0.003263256749514389,0.007058740705032734,-0.018275934393250523,-0.0024252373169288337,-0.004097658012494365,0.009993292328303463,-0.0005342081719500333,0.0002975182656953892,-0.01459576010557956,0.010161770399443461,-0.004135296603157167,-0.014693769127407318,0.0029427143476080998,0.003929877141681116,0.0029043820093317633,-0.007112579643184035,-0.015076272086646718,-0.008152806634807542,0.0066158371929866495,-0.00017698385631288724,-0.0001871161439206155,-0.005535362945132057,0.014195779974931861,0.005667521869312015,-0.008499037465916646,0.008820601634377678,0.007537263612678312,0.005507332064301033,0.001285502409724619,-0.012644076516627727,-0.0035033875785562066,-0.0037747473462120037,0.0051781306419656,-0.0034218036805641356,0.003467082474799912,0.001449550136869649,0.0055753924565629005,0.003987954050408978,0.004311098523374116,-0.0030965593054062615,0.0020886179825900194,0.0024160987562968743,-0.0006578412885240233
cryptocurrency,-3.22199060810507,0.23116930098056615,0.054626618492977015,-0.21526726725969583,-0.32139648169224955,-0.20075793960501861,0.08579194955975064,-0.1389335838961404,0.03803755759892793,0.06914293989793077,0.05576677915840352,-0.003210441201799763,0.05839009106620676,-0.08898801260613984,0.12437402733846156,0.044925560296864564,-0.03606850652332834,0.16598478337931444,0.32423127313801847,-0.002034856296527566,0.02387235319242814,0.11549139081235782,0.005908818659410016,0.35591620299321514,0.08168297204822975,-0.04583168067588597,-0.18870676520858992,-0.1731170286490357,0.0825287742122109,0.16884389485252774,0.1553311108491895,0.2415885694238711,-0.03816714882981091,-0.04966349140220572,-0.15704732041908034,-0.009586747446148004,-0.07882068859768668,-0.031399234670474875,0.1340887162188949,0.06301460561045619,0.018610812660560368,0.0023084078758650877,0.07495838861314198,0.00494003111090793,-0.07651136801557173,-0.0009381599329241231,0.03650587279195904,-0.0031567514106052683,-0.06771166574712043,-0.030286560458568805,0.02103430622984023,0.004200395766659231,0.057165921254808016,0.005004194361407899,-0.004277193609729619,0.007730370127254835,0.02643576087481117,0.009798145517817028,-0.012434454741410347,0.026713499725205824,-0.0131777978984821,0.023225110648790816,-0.02684892271959379,-0.02200142229074597,-0.002275186867562554,0.009788607188838968,-0.005162686356059962,0.005005538644679321,0.004666795290339599,-0.0023038499370607204,-0.007930612913018519,-0.0028389751339833397,-0.0036615912984166647,0.008572065812193759,0.0032192531729268946,-0.004014409380400954,0.0020716791857359287,0.004059449280828966,-0.002124735855657594,-0.003392952721142682,-0.0008204871115954115,0.0054684142047696305,0.0030748485718976606,-0.0013423810722403263,-0.0024479814572948818,0.013756951391335,-0.0035646514049018636,-0.001789614629808742,0.0015439812988903207,0.006453237406578864,-0.006979071110966213,0.004538438840327858,0.0014432319136287734,0.001982054400721624,-0.0033478322157080563,-0.0038352067678894745,0.0036670972046630966,0.001735903216669694,-0.0014823803860106182,0.0052329823936994434,0.0004834719422410679,-0.009138494562735326,0.0010728573418101596,-0.00029738943504078764,0.0022652133480818384,-0.002838204860718219,-0.00046049282579078944,0.0030037301164553575,-0.0008475967382108003,-0.0034961510046605895,0.003445587639107495,0.001362442826013192,-0.0008361147392212817,4.6203805234235123e-05,-0.003212482735078796,0.0010008210162680085,0.0009981189716027552,0.00045745186675626924,-0.0010544030945413081,-0.004502779964373619,-0.0008937345431728738
currency,-0.6225541078248017,-0.12066447268901824,-0.185686682771847,-0.23065988664807824,-0.036380870756346585,0.13905978762468765,-0.08615489587192317,-0.01587406372675776,-0.11557472424992894,-0.03979373027905785,0.02820435724675599,0.018931709681886903,0.0346384069647443,0.05088925251354419,-0.049534514807258866,-0.058667217025238166,0.05817548503887959,0.013298766073153933,0.03564626387833436,0.0005959386158804499,-0.01013463889052063,-0.05729720203777272,0.015485236217550451,0.06194534168129145,0.04825553717075652,-0.03568274914658645,0.044599375292310596,-0.045134181994865734,-0.021480044545814838,0.03554424087120008,0.027511849321662157,0.03768936793955171,-0.024603784242065465,-0.03360954252892566,0.025254072902772158,0.03269327025392389,-0.06081261735365248,-0.0644182364175391,7.36219215569471e-05,0.02439036208126959,0.04543475036866951,0.04002708138906079,0.025986454358875973,-0.006332756805054983,-0.014546921150808639,-0.059257233364071765,0.010858276871047021,0.027507009827419812,-0.0317802188710365,-0.0177993330980722,-0.04737090745257831,0.014341892874628536,0.030622701001247275,-0.06482077283683471,-0.009472257032654377,-0.03146536115318293,-0.009691591323339674,0.005268345336471381,-0.018632462327479206,-0.0010982358257238054,0.030105536826803333,0.0065287623976278825,0.03156121448619086,0.06058717570722673,0.030305899614222,-0.025902813148876703,0.014233900298289507,0.04042573666561913,0.00881500883121518,-0.011645953574196174,-0.020159424975303358,-0.020102709840809994,0.006987483536125965,-0.008142384983823098,0.015350738249843919,0.012804161551405537,0.000625940559310109,-0.016513371526977894,-0.0026119798175592134,-0.00726374366065242,-0.020113440195181936,-0.002308217388161593,0.019169757463545968,-0.006701523663247033,-0.013521770815357805,-0.030841374103190853,0.004403114386384288,0.004738103669597619,-0.004322075902558524,0.008666533776203958,0.00905749535699514,0.0037084927842445372,0.008625405550247187,0.0061743155769978806,0.0048027964148122885,0.003746512778977229,-0.0013482075049594472,-0.00537692334950628,-0.008858568717117805,-0.005137614765996943,0.005584102210630258,0.01106190060213775,-0.008277322654831217,-0.0036539430120956233,0.010936648386874852,5.409328954453185e-05,-0.002940700409510106,0.0027390807227181077,-0.00014122251792144443,0.000943166981641771,-0.00623157493368769,-0.0012352952545222778,-0.0014129114469215965,-0.0009433712921073076,0.005232738618793131,-0.003550333424336505,-0.0034134776836147037,-0.0005753833596136553,-0.002238552578442409,-0.0009213457798141367,-0.0009045869672775455
cyber monday,-3.0006252738950785,1.44950960621517,-1.6161632028668498,1.2248273744441391,-0.43566539490909334,0.1877546033048671,0.29746157470426016,-0.10399279156046856,0.16889947404275535,0.010322731556260779,-0.04283122915913478,0.4481376505714579,0.6718879198146349,0.052142129888474706,1.3110728965558032,-0.1392908613513585,1.0680874376745801,0.22304900208015813,-0.48713533834783584,0.1941223819041246,0.004959137329220314,0.1057843773530495,-0.002910918544077513,-0.14525350674653417,0.01635266119430242,0.015471000332094066,-0.0034258758681124995,0.023031034301815013,-0.05082482012790851,0.0548706368588369,-0.033555036422525164,0.01870431162341355,-0.004303456211516043,0.011689730688801614,-0.046958751615658156,0.029420934628355974,-0.011508175535022864,0.0018262855990065672,0.005509329726514279,0.0002951013130979566,0.005598304996063404,-0.001966923455335301,0.01868782818861946,-0.003193354373507004,-0.00644358815477614,-0.02047738784159743,0.0012554502389874606,0.004134374102370874,-0.0037225365259798715,-0.010698374834959409,-0.0022522789186700115,0.0004643375509694693,0.0029164958087948838,-0.002991314596999893,0.0018226349222606937,0.006434852211915475,0.0017838972017309054,-0.0010113562319145196,-0.0004913832930924153,0.002737778777267123,0.0024067758983776708,0.0012877038779065392,-0.0019335780604063915,-0.0019382143657126819,0.001061988802277396,0.004424514064003408,0.0012845677198792059,0.00019912347577670964,0.00013067490499926992,-0.00010618711226492268,-0.00037664568162219407,0.00102620329540463,0.0016166329779945712,0.0010930038394073851,-0.00260679620805813,-0.0005614955141247473,0.0007063186270577814,-0.00134654510511654,0.0009606361236991741,-0.0011942431499109682,-0.001574578311536921,0.0020891750629045054,-0.001479131321643067,0.0005495763621065771,0.0007393634430349565,0.0002042203261867477,0.00030257120477879544,0.000634051518611245,-0.00019878256384940276,-0.0006262802240684846,-0.000595407318626792,-0.0009455099951007948,-0.0003252395343350273,5.607394451355565e-05,-0.0008647099037006192,0.00075318106834422,-0.0011341265777225222,-0.00012585370305747404,-4.604807376699256e-05,0.0009487792835293155,8.871877080073674e-05,-0.0006863161753427909,0.0005479553348864142,0.0005097394180677612,-0.00033341916732906976,-0.0006003255250410187,0.00010075556639695864,0.0004680417618433437,-0.0006922680894010428,7.577075683252585e-05,8.008263016581238e-05,0.0004046701244187294,-6.771859583683154e-05,0.00018730264556550148,-0.0005887994643703318,-0.00029573800376385287,-0.0003409042679910536,-3.028785220487343e-05,-6.488802942013943e-05,0.0002718024729609911,0.00014180273653064128
