keyword,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
cyber monday,-0.005023302328910516,0.02429763991649395,0.04447897816366732,0.09208252211574172,-0.18152953771713382,-0.0936591269300462,-0.3400525145367114,-0.0262541524353851,-0.06799114952485978,-0.33151851805620414,-0.015539594602292123,-0.07901069178526601,0.2359659096508699,-0.17735609612269168,0.04670857468336464,-0.06149011438411249,-0.03197048342193337,-0.1461859764950046,0.20148494923432633,-0.09290466235247727,-0.0473180120880314,-0.09277743850766398,-0.05149513581780676,-0.1545949739364546,-0.0755056634625005,-0.08585428277408709,0.16673147053426265,-0.011626432288544042,-0.021810803536324946,0.21009619429416096,-0.22823519287959754,-0.04641100517566906,0.09004060700208828,0.1220960775759505,0.14879543646657667,-0.1389592688784102,-0.15290158155841022,-0.16869626954012668,-0.1264327648677146,-0.140224109824984,-0.06939977414975176,-0.05335004608467778,-0.010074125365429343,0.015536387693679172,-0.002533986456493678,0.07012865417503893,-0.07749560636317498,-0.036233141185450374,-0.12303748445061749,-0.047914870839272775,0.03442684846829107,-0.08695427628777137,0.01952012108040349,0.044382765756700714,0.00305576608276982,0.06810743998545386,0.015268902221338115,0.016129781504855577,-0.02176538865396957,-0.06541562677208122,0.00997465453051092,-0.007725684109377046,-0.08702170968735465,0.14929517899626837,0.013705730805502296,0.04965909005148277,-0.0654183864249506,0.023519915863979612,-0.03523419980165575,0.032937858254636965,-0.011510764175126052,0.06673157955587793,0.04131578736928747,0.06455429704642511,-0.007665675381211469,0.019064747670724594,0.029872689246194,-0.05312502929968393,0.04287085993172288,0.022611359577134164,0.07030355942710392,0.09394283704954823,-0.01112917734591191,0.030892282203002136,0.05235872310891261,-0.014524897278768514,0.021831953818779587,-0.07448338983630946,-0.005668854853180916,-0.008210229697977342,-0.05062283861216896,-0.044114243049472424,-0.0639382372964083,0.009263974145443186,0.02366080689360197,0.016334835841969986,-0.07829891375529022,-0.023142668431052893,-0.04880644568577106,-0.044871853093428365,-0.0023053987509970494,-0.06872276765908886,-0.014585075477812265,0.006826132306573229,0.0027737601666602274,0.009984541988275909,-0.007225406079334223,-0.03918457387365253,0.015753899599548964,-0.000166864001095883,-0.006957628121774639,-0.010510674195740088,-0.00019953682138593686,-0.03801165080695625,0.011448753785108472,-0.00735008601395816,0.001686808137821627,0.02730843025387437,-0.02887966809246843,0.028814793931035747,-0.013909929242760528
cyber security,0.05810005475852973,-0.1372075793977951,-0.10752637988062316,0.11149751323209767,0.00929559960502088,0.00030178961207413243,-0.029000502969755183,0.046146880769301346,0.019712740756158215,0.050138619908932765,-0.0607799191282457,-0.0362061337988884,-0.027503713866300607,-0.016177657955894608,-0.012096076585107236,-0.04638825081810926,-0.012560690130210278,-0.010018626995831526,-0.05721358241795625,-0.13413865734541794,-0.031234294657422734,0.04067030637588698,-0.018094666252348617,-0.05685229488448798,0.009965551796786966,-0.023103747818672277,-0.004331293412457679,-0.011316028078879149,-0.006134729930669942,0.07355773090617082,0.04565063723431082,-0.04747706089770555,-0.037663734896105805,0.14468059898301402,0.03703703478674777,0.006675461716172781,0.04222931937928433,-0.12404597304551346,0.007834381887123383,-0.061491153859861813,-0.0658234881160391,-0.0035033053840264894,0.08242457202740741,-0.1583521640120554,0.14591965550831276,-0.03498365039425837,0.1565444207591645,0.18345670427743418,-0.006446988586439072,0.11303875691279745,-0.09773921141678638,-0.19050209082376063,-0.007390648413124104,0.10725901441805075,-0.08938558887259945,-0.051675281364911334,-0.2884993856597383,-0.0899035345973349,-0.04958805812789163,0.04885736348506884,-0.049048644791487676,0.035057572518437774,-0.07389453269448987,-0.1423785456024762,-0.020452130629874266,0.1940323438368031,0.08111782848460093,-0.1333168122689124,-0.04099452584494556,0.04343908313463915,-0.03900562377648953,0.04698471368725618,0.09898240315869662,0.07877659793068975,-0.046422280059771975,0.12590497262190803,-0.06610613428918626,-0.02442653697590214,0.0718945028664406,0.0688280261217316,-0.19738196845601738,0.04736965543553703,0.07395336601834322,0.008722322691288482,-0.06050006650317172,0.22539136008657884,-0.12631589734525567,-0.023553078798631624,0.08217218093738295,0.09373324604277146,0.027222220012439475,0.08397614877699433,0.019642891085492373,-0.0008225859679764219,-0.06586607875449665,-0.0507063011782171,-0.016491126407986334,0.0706792021909069,-0.03054418457576586,-0.026564180319720916,0.05726604492134582,0.07966991622438672,0.004952751338559297,-0.0339859276315077,-0.02619792235190445,-0.16684172184174875,0.020128342962587142,0.06891352868874033,-0.1910372184042023,0.05745672248770274,0.008533100970606073,0.054215798445806124,-0.15671816808354422,-0.058846769562025586,-0.05177852152814197,0.04599269991830253,-0.021444443520074283,-0.055404122509150534,-0.048071504606557854,0.029340310204808595,0.009181423201811062
defense,0.08794860929309405,-0.010105276978455473,0.07548672790137903,0.07867415011041044,-0.12045751431530768,-0.00790826618871629,-0.07627575459302387,-0.13374457212097926,0.11090940882891329,0.0848929107972709,-0.019878668494081164,0.030925338317118842,0.02694983655052462,0.10260920215119118,-0.08109310376138856,0.03624199444915026,-0.05877457193102694,0.04606360492445521,-0.07639402965622509,-0.033804104955673445,-0.01468675429164545,-0.04259786546275231,-0.04415227998354411,-0.0034671566396020544,-0.032994848409666995,0.1094601915406761,0.04187389584430801,-0.07135493833974123,-0.011460035353033936,0.07332386650808516,0.006355084202139913,0.0044054585646062,-0.03523382753917382,-0.16051796976051363,-0.02699364320505319,0.04836495378342988,-0.005995835286274442,-0.03564148472634984,0.00428881555374825,0.006978898952319755,-0.07677765137043635,0.07525355608367561,-0.05508103853181262,0.03020193390894816,-0.035811261453296286,0.013410616344107926,0.08211341760434888,0.0061490244021406015,-0.052130068976331975,-0.03959491736529326,0.012635259684556375,0.04251209030688679,0.036230824562352215,0.0840208858765955,0.028565517496114325,0.007544397225644685,0.030685222664156575,-0.07356743974262103,0.04350832147850352,-0.026324596908622506,0.02602690760990739,-0.04737183734240445,0.055319066491261386,0.07336130493961873,0.03599354789014554,-0.044194103940582555,-0.040986965600456116,-0.10956322452612621,0.13066443634698688,-0.038835463981302734,0.02490195426246336,0.027563739545006863,-0.11504277053147535,-0.053304471187466174,-0.033658905522940194,-0.05516191412540268,-0.05434370929837162,0.05710440555630459,0.06206411233285568,0.026175378483144305,0.025172025609347806,-0.015394536519086004,-0.056778064718059844,0.011999975710350455,-0.01288779665758899,-0.04295092278985199,-0.12441901027384045,-0.08037103555302594,-0.12395251345230782,-0.11456795350529207,-0.08981733847322769,0.06523837995889048,-0.09654722806084302,-0.062005804048233235,-0.0388608484343507,-0.10826102560253856,-0.07038039694825969,0.03464949644586422,-0.08015518397497315,0.08299061925813106,0.056462897618439145,0.05814213105921534,-0.04295548850280219,-0.08672758882719865,-0.023296733082929254,0.07025400530477385,-0.0972295686506271,-0.028568735163996016,-0.04894594697104513,-0.016820749277447138,-0.12322274964101221,0.21275989190137456,0.07163089207449866,0.13435521979354767,0.003902863698223796,-0.044027250257148945,-0.015013258906209113,-0.05157984618262781,0.018991215372567084,0.11151520484525528,0.09342668373141944
depression,0.08880370409507497,0.08398504290612732,0.03873359323106489,0.09071585320728641,-0.030988718193441213,-0.06506082230719927,0.05707201003152661,0.01417704823277136,-0.035993420171343056,-0.02290338878129753,0.008387722927966803,0.023207420852637266,-0.023326728634565797,-0.008862097267919963,-0.046666946235970154,-0.012873784579753071,0.04960564275271463,-0.026539273607466853,0.06886507087842242,0.0420252676966536,0.045086681259530165,0.008709372516247487,-0.06293386172024548,0.009415906157099724,-0.05996661945393457,-0.01248269191234316,0.03113693620487544,0.030081162960038224,0.05889660440255283,0.032566472365379254,-0.0018975653745388482,0.08434485427770282,0.040757040837419926,0.004550269437894109,0.049900891905563516,0.036046634903481145,0.02039333097141762,0.02844105297198398,-0.016727419259248595,0.013589739085794111,-0.0553276530327844,-0.011272862001502872,-0.036711375219802035,0.02695886133981674,-0.004107274956358941,-0.025584203861364604,-0.06697580812656724,-0.09802161044490364,-0.06157794068221615,0.06386746925163153,-0.08034193437669399,0.018687500774254472,-0.09019151496965964,0.05680181889300429,-0.025932219789030965,0.010871525846136572,-0.01711356084778868,-0.08889574443511462,-0.051066201225687245,0.027140773553044468,-0.0049477694251860126,-0.024632979885998163,0.08569886689791625,-0.0041545468034383595,0.037408008574987744,0.04110686021722097,0.005324761585772195,0.13053830191294358,-0.05408088039226648,-0.011438226583109569,-0.01702916549324438,-0.03738470594665738,-0.11372871086676357,-0.1570313237064415,-0.04648647942482575,0.025539468723646944,-0.10457118490153568,-0.03956642055621325,0.12477636086297543,-0.040524871105006625,-0.055007232918265335,-0.0965295602314075,0.05032071250243419,-0.023945927140956714,-0.14887548363423025,0.04957004630321692,-0.03897084035659518,-0.04418848233238475,-0.05412968830152508,-0.09628766386103844,0.031146236184017087,0.009741125585510546,0.011891506358927006,-0.09437469877065739,0.04604818948649826,-0.022587412600552203,0.03878763412184988,0.0021458104315843426,0.13257369541428,0.11771707931467223,0.15452810043808207,0.03940832190620481,0.09171527209354682,0.09192817240775042,-0.01326099473773915,0.02010951809275431,-0.06172150735573163,-0.024785681166106528,-0.004069905662143174,0.07760336594461045,-0.06009897885614718,0.062067872419796624,-0.04814728041359197,-0.008258802486908204,0.09484866808657894,0.06068525380807002,0.08173518825092393,-0.12647078265435885,0.049360103368807834,-0.03892795889238729,-0.04353374340829896
derivative,0.05748854691322842,0.023800768941975917,0.10698446262226968,0.2095621276985843,-0.16883190676505705,-0.12190697029428055,0.06351127440523961,-0.13957994273919097,0.047431501501939324,0.1348476831851675,-0.12114362506202545,0.012191792899006475,-0.027545466496602947,0.13966702697958144,-0.035008337981737817,-0.0012797266949742358,0.029708673041794576,0.05184231628206771,0.0018930990442668286,0.01892907669503704,0.013314950491142372,-0.03994780807613908,-0.0013323495327860783,0.026105638552300924,0.15266421402051716,0.0805689242838186,0.06613362811246949,-0.15933444610878636,-0.014428759538442682,0.03219070300985715,-0.08948557576236799,0.034772744206846534,-0.03675578320273353,-0.03211982364534314,0.007758219820253175,-0.1366271048474087,-0.019820745492114808,-0.07132619343964809,0.08725691005632284,0.07051637507264326,-0.007148329857933851,0.08877390427720691,-0.10924775654322658,0.07315635738082224,-0.042870548444587354,0.026920257565577414,-0.05497411545187119,0.008329411937584866,-0.07904148224198064,-0.03896506176509259,-0.041469094772157,0.08969272311329263,-0.008611124587955536,-0.13306755266217776,-0.02933849614372065,0.0701299359781166,-0.17289330901594005,-0.051042383429361834,0.008850506167597225,-0.08082663203793049,0.005335394271331985,-0.019836351881640464,0.0584834359715564,0.06394874810412708,0.05193790786271129,-0.009245249691915938,-0.0404619293402167,-0.0070329796380321635,-0.15062766412607587,0.04939057861689601,-0.06464788500191986,-0.08049232580635628,0.023427518037930542,0.036588279374038385,0.02809473409526981,-0.04801938421315227,-0.011346654073390059,-0.0761471070556893,0.007207414853167211,0.02455253149030709,0.06932156737727388,0.19481169754665872,0.051806994142980636,-0.007052761170498592,-0.06879582143862314,-0.06853104468076708,-0.002478707123292189,-0.10299127759716209,-0.07901831355341041,0.020224859234923693,0.01977506114881337,-0.004297099656934006,0.1421709620758614,0.022576464947118652,0.10410622531801966,-0.030086753065563653,-0.07532260996834585,0.018871829595602435,0.03194001546120846,0.05964645395534171,0.06080086629992392,-0.07827564376995651,0.023963253238764592,-0.024712581048353263,0.07935783232560502,0.03749093440070769,0.14540822805696024,-0.03187813377541298,-0.066041356184262,0.08072306137304969,0.06320683406975043,-0.016367563497302822,-0.05887588883959061,0.14299455045718357,-0.02733718347326876,0.05767669302260919,-0.03346213998565706,0.14230856817552984,-0.10444514632019988,-0.16542909127770727,0.10626170374329372
diagnostics,0.08988724227861274,0.002566162147443544,-0.13328434577705817,0.027658948355009847,-0.03247781972366448,-0.03597257287237419,0.002617784646250322,-0.02276085957291448,0.0014398433294519374,0.07722242893010778,0.011672869046763883,-0.06779823441482033,-0.028412303230633495,-0.06425524047549931,-0.014527007754542355,0.05362904444114999,0.028417598287043867,0.03168472427688651,0.057867734895914694,-0.05971416834492662,-0.006229204097245217,0.011218204337247246,-0.07117135635238943,0.12009551312886421,-0.0070007647764045895,-0.03440877913958737,-0.07577303590781305,0.0567485218354378,-0.06411968187691361,0.007223784466569155,0.05354014947674077,-0.051189072539157235,0.08449180917691869,-0.02005086887798175,-0.043575445364642806,-0.04234385890836957,-0.12476725669914028,-0.04626635365724516,0.03916631880757198,0.002738203459931879,-0.029636698468082097,0.2550826133783841,-0.1119466188913652,-0.024261818283625895,-0.01276905985854792,0.03143004691476622,-0.1201387676446886,-0.05064004569819154,-0.027072076172459467,-0.022124453549192208,-0.027144803409104912,-0.002837974085467612,0.08270199800100263,-0.015719353665316058,0.08855730349875254,-0.04295742240407528,-0.0605985414727225,0.02681542927153707,-0.07178084677850774,0.015987117596375666,-0.23663394638545085,-0.160274719331005,-0.015935342071972523,-0.033129612217240104,-0.05993708776457148,-0.10752541468648524,-0.08260372165114123,0.002434078607482383,-0.08203400977041116,0.11644867973028247,-0.017051899105376397,-0.1084104409430551,0.0835946560037246,-0.01628776690871129,0.020404546229668627,-0.06855129452667323,-0.1399517287791164,0.036206517975829786,-0.03847535547735938,-0.009554030730376178,0.08004988387201746,-0.005981783774912708,0.03945738814391879,0.05233650652159694,0.038592498262094245,0.10649529140344312,-0.026325801855983096,-0.00790220722028813,0.23333338942173065,0.05515873470324175,0.05645175021801298,-0.002027001205249332,-0.10819278784893564,0.031184286644703824,0.07989703980627857,0.008892923698272034,0.04310391685447915,-0.07294958299883354,0.10045546613037352,-0.09875924776531482,0.09618858344023183,0.1609931150891421,0.06421908253124829,0.03638953845599861,-0.004490219413258537,0.17358873311936018,-0.03071987075099386,-0.09749347687798353,0.011698310222266427,0.06383787424201445,0.04650771802401647,-0.030792357579475307,-0.1024831675546197,-0.053606687026277855,0.007974831087544411,0.07666647980657751,0.027577458119193286,-0.005764575126965751,-0.025871892452292867,-0.08262377442667815,0.18710989198949557
dividend,0.0727970414370277,-0.1200029623081312,-0.016854532447756785,-0.003746798680264888,-0.08142379726582341,0.057541320028532,0.03535151447057119,-0.00824629513140801,-0.004598679813251061,-0.09052548230045357,0.1234515973516129,0.07690105117304019,-0.04576058843661898,-0.051484596977918726,-0.029119610151561625,-0.041231320124431196,-0.08226885140431871,-0.0697938320096166,-0.028425371025859174,-0.033031893219731004,0.04414182094421424,0.015798424344559317,0.04940614804590484,0.055124416115301424,0.12860788538924434,0.05395037636828118,-0.028919836621829773,0.11962854016825464,0.20153535917164622,0.07038277777276172,-0.22196598624082275,4.317955934706255e-05,-0.12164103495327869,-0.155475205905128,0.009163862563089334,-0.07040746380998716,0.0671780381548266,-0.019525492436614146,-0.02801604063133956,0.08195966492091253,0.0027615760453843854,-0.058237397053953886,0.06468229179379507,0.17881792332494606,0.1642254841984121,-0.08518643252708523,-0.10618799719874264,-0.00793654375944888,-0.005272728187217784,-0.127895958393357,-0.017889555239715194,0.13337183031218522,0.13269930467244884,-0.1352220519777422,-0.049025918648462716,-0.06928075476063957,-0.046989357355949384,-0.00874568918773067,-0.06915876720505441,0.2424296630243014,-0.16756238129120035,0.08646726645923344,-0.016526023986217234,-0.13958475816125276,0.19040236290981277,0.040483383642141484,-0.04200308503212273,0.20663193231844054,0.03539529989509231,-0.08366101056778474,0.035014935794636895,0.03311394150104984,0.0692755402686878,-0.0674564527657518,0.1783372259822028,0.025533498792756387,0.06107124860611689,0.08058969298309732,0.017016404685139173,-0.08516274111209693,-0.061649847217597684,0.07508727693455987,0.03019059554677893,-0.13013931913501386,0.09468226541482985,0.12329287911927074,-0.04388138665697339,0.007910352357886723,-0.12658538477798864,-0.015604656694076277,-0.01972808629225981,-0.01877669518042158,0.030930479973823873,0.057554270650942194,0.07992312855237627,0.05653888985878722,0.029196225237654527,-0.025204461679734322,-0.08196657841107191,0.03069062146923761,-0.19849259961648494,0.03672289567934173,0.0008307702449126333,0.041237782555507044,-0.045693361959214196,0.07308551832459156,-0.009978313021286628,-0.07697694822412322,-0.03706760312539842,0.0031605479670077947,0.046464507823514134,0.08223040930866396,-0.01510624674964283,-0.08718289852124456,-0.08420119956923862,0.008351615977971062,0.05586162988873464,0.05194428185038098,-0.034371184204055424,-0.037010294033275444,0.002733137667913471
donation,0.0992680629702817,0.01488554376225786,-0.03366072338855405,0.01351346512976001,-0.009178817672938483,0.04150914778132365,-0.08339155894148627,0.006828595921839409,-0.009966673762985372,0.030219244212685663,0.007491527553181858,0.07063712701689119,-0.0020831561601886484,0.05514675156213056,0.024909835772562627,-0.022334866266634026,0.0015391570848352733,-0.06029872450626555,-0.016869868749063315,-0.06705670670081525,0.051671801922399604,0.019375403699349102,0.0024451801809150034,0.03745169406064162,0.013813272513927598,-0.01806913994288219,-0.012540834095471184,0.14348979580729834,-0.0159447496349582,-0.041593443563340354,-0.018063444923097204,-0.04475004532310786,0.049426072211022715,-0.0012677330098015034,-0.04363441795037122,0.11377812102534499,-0.004236766118674046,0.054355467360060514,-0.02357302164996043,0.009843297138623495,-0.1030555712793454,0.09616372926807422,0.09480777407213718,0.038381224369480084,-0.13457751491811087,0.10550908370152154,0.029835885036398658,0.02082657961370315,0.048090601959469265,-0.0015136149189540903,-0.17880128805642992,0.02239562257018057,-0.002503482474076401,-0.04440676235807408,-0.03317237491941123,0.023995786813443366,0.08022404968573318,-0.038256002712348774,-0.10433440416500397,0.06257878520498546,0.04945435469204865,-0.01297480130841223,-0.00917637205735495,0.11683245095185281,0.05618642147102383,0.03282459645228164,-0.12494979154613531,0.04381859862753695,0.11803613013260789,-0.044285872409256966,-0.09460493205742107,0.004381573613095985,-0.13896965207796963,0.10443883606098359,-0.13083864678248572,0.0166423508864462,-0.02846171869205916,-0.1683154120081775,-0.12078293920523954,0.14138804648907857,0.009354646888663502,-0.13261210097881015,-0.0801338525245466,0.060488564428317446,0.06398628344220497,0.04132130134452461,0.14552317831210448,0.015195296210800228,-0.07463775726484578,0.09791767752678761,0.07759251492149805,0.02298592360353427,0.08347623297506607,-0.09476155493382266,0.17262292296826895,-0.016318148168211727,-0.05635192516706052,-0.035529018913053476,-0.14422346888571075,0.0005898214763736681,-0.010559792185951163,0.16864536198412367,0.020798683777320096,-0.011782187407732785,-0.0035229525727076914,-0.20352514893308898,-0.09916451242795066,-0.06010741213199337,-0.05286901571045742,-0.031911107992145755,-0.09507861809971418,0.07110423905819718,-0.08937339405194673,0.07271130898163206,-0.10384937649384854,-0.042223881872656126,0.15607410441582784,0.03770022468010833,0.0034257846520692053,0.006953736270950299,0.11769977722669354
dow jones,-0.022560209966988504,-0.028059738778277183,-0.240435095447934,0.03680995025847856,0.02372584125557777,-0.11908766810769485,0.026599947111424466,-0.17945766570271313,-0.2118001852598449,0.0652170439718909,0.10219033112306776,0.006113032681019372,-0.12471379047489958,-0.09151581734176277,-0.16092290871370804,0.03305365662848339,0.18401986066345868,0.0063337221581389646,0.029821264443012627,-0.03372361382813398,-0.007703153444585879,-0.04545762886679581,-0.03814417202817347,0.1730387423061106,-0.029375236744650188,-0.05030631675281576,-0.036797058070694194,-0.12416356249875832,0.09850028232753054,-0.10492251894107725,-0.031145735911906086,0.017054867296842233,0.0928717300359184,-0.009790613271718401,0.009224009671039118,-0.1184249715745386,0.19982154739792216,-0.05469321953499528,-0.2553530469301449,-0.0886073851851742,-0.02142293540176555,0.017059796313475033,0.07586208895679222,0.08022162455059345,-0.04744796680794325,-0.08305233039210375,0.14474550212053533,-0.05646986795637421,0.03830782953079802,-0.14973170534949315,-0.10162923579149943,0.009652680583196127,-0.0558858273553962,-0.13110493733450282,-0.039151677292052996,-0.0731623892906862,-0.05958657060723163,0.03659937393859599,0.013172957759559421,-0.03436943494349727,0.16683998113535892,-0.014330858599751212,-0.18307174677252497,-0.10621373599156497,0.08438909109094839,0.0283871959341295,-0.021060969153204934,0.01419344432131664,-0.03454663060735211,0.006836034218602127,0.10243244586363401,-0.1799840228536098,-0.049041852585815976,0.07901273322078158,-0.007034899317919875,0.16993773386575664,-0.048517174804003374,-0.09980141981190876,0.03135134108812768,0.0715688616198159,0.14129232521038404,-0.0871630291724504,-0.012335695098842228,0.02401308042172081,0.01599779300457844,-0.01366371895998423,-0.0744388173174811,0.01091963524559647,0.019096314185584683,-0.136934630847433,0.04035984017020611,-0.009195964933377543,-0.1636312478234108,-0.031456603449570734,-0.01962275179929504,0.040709830526827605,-0.029285070738194634,-0.04237046196791891,-0.05321016725919863,-0.017501277770844172,-0.014433225223452733,-0.06278998689549614,-0.0475566639775432,-0.04545045377836072,0.007592099701559208,0.04186353588978745,0.01675720376890038,-0.036545384818339195,-0.03435713909519924,0.056959039654413735,0.013983924360806416,-0.06298625864911686,-0.02460916385912739,0.10148140138144547,0.023744070420769522,-0.05511720544466543,-0.08465049564428158,0.01820148054249261,-0.005153310696203235,0.0015068367052382715,-0.1064795373632674
earnings,0.05485337316591796,-0.12288810013011456,0.04094485655826975,-0.06541539359688364,0.028976318952200236,0.01963730332045332,0.05796840370291188,0.029629746411582423,-0.146378292753457,-0.04101163275582218,-0.10054707770300014,0.009237453276445758,-0.06388809344714975,-0.06435528620819768,0.27236027953886116,0.06785798719227132,-0.009506863211402239,0.2583410451635598,0.24657028678571843,-0.0714926397876238,0.0632353977682617,-0.03987325110544565,0.2502963822705409,0.10376969063384767,-0.0262870987112178,0.17489083947328743,-0.03143036537248742,0.03160607191782513,0.07948365802250501,0.1341345157274055,-0.05306587086171719,0.08445847297137693,-0.007992854763927276,0.19751292576332347,-0.18925742815319058,-0.11236991023380348,-0.07063628166089131,0.04076943546217186,0.1225613903169496,0.2146587925893959,-0.11243541397259017,0.04936192926954763,-0.0885457075112356,-0.08962350871897798,-0.09370403930433581,0.008447609732190317,0.1408731416503731,0.0585803132518086,0.1162266550510128,0.02070913206825027,-0.023855608960936466,-0.03658893260474464,0.01296675324800401,0.10113917026087202,0.04335653058773328,0.032729940143682155,0.061743189994181755,0.01911568118096521,-0.003139766380983594,0.061613048944649064,0.0389318838143699,0.13690334562576964,-0.08595399034252307,-0.034817386907189746,-0.06783338786933073,0.027767587111564337,-0.08114946941313748,0.031093242024193495,-0.10130815823894816,-0.07563543233831377,-0.05917328341183147,0.07118786149949337,-0.04839809553748468,0.00545643861666667,-0.04786108611711744,0.0393849786606231,-0.02609632748136289,0.05513766056460871,0.04735363488808857,-0.011124091507200118,0.1401810945937509,-0.030656352010734585,-0.017985793485013335,-0.11671504611388045,0.052214050383427274,-0.04156095698685766,-0.06660367356865313,-0.07277575371568851,-0.03955041348720545,-0.1011374714370937,0.016586829850367725,-0.03791274059911148,-0.11029912180922152,0.00853499199386579,0.071297060131842,0.006732405875397161,0.001158973848385897,-0.03474655111998223,0.0387060765807567,-0.05189942305070492,-0.0048931958884892365,-0.02362668038965033,0.09626893412959313,0.05889814150801985,0.012356624826689864,0.07621048633247324,0.07093524303676316,0.01192047322681205,-0.052456601490461045,-0.04029812075820074,0.0299429302242404,-0.03462766211445254,-0.0731874336288341,-0.0011888972205337245,-0.04117376484154035,0.0204364333591809,0.07704881538083963,-0.03120149035378944,-0.04029224731001531,0.025332943331321703,-0.051111164913561394
economy,0.08871711856858995,-0.027338033801039472,0.0917801371314129,0.13872999024954172,-0.005824746263966705,-0.030251133403134296,0.06869004850401288,-0.057757506393960045,-0.023774026777334256,0.019684983624469864,-0.02074965325347932,0.06368700896257964,0.022747899495495792,0.045584947110247624,-0.07450615718242902,0.019125964631674222,0.0065018144074386825,0.04135405032672245,0.039222090906123705,0.01782045260549467,-0.019360550298381473,-0.03224006982086022,-0.1180983891780752,-0.03394015263356742,-0.0428379389071858,0.08859817628818624,-0.0009462038903290185,0.049896825809930725,-0.02286497999630295,0.05264494087410586,-0.04898483933760714,0.019663717098148747,-0.07740051524632754,-0.06461536340855922,-0.07788244516478177,0.005379035669304285,0.03658953790384471,-0.07855851348393597,-0.023494341360468414,-0.09354090958899967,0.035397005761307825,0.00823178608629161,-0.04545885221310278,0.05180315532853996,-0.009977428640223109,0.007005414142464798,0.08796120977070164,-0.05581054253954046,-0.041303082848129495,0.08530171619323094,0.0331657796417022,0.03344752629538575,0.03248652088251373,0.10755704590597877,0.025251911146263063,-0.06383503795263745,0.07694783693117732,0.008890798245650856,0.04569049695439523,0.01792773087380941,0.0528789350878755,0.13318715851067114,0.021853251880478042,-0.09966752144805896,0.026066325888120995,-0.014160490766549384,0.10831912426497953,-0.15990856566440179,-0.026754382850119527,-0.02363840069690474,-0.008354186013685982,0.11906915453045838,0.06839887729409169,-0.02088888177473955,-0.0449133187415781,0.047028625272260524,0.031188439212172257,-0.01748812590682359,0.03338618411983734,-0.07887841254182931,0.04745184685765774,-0.04423233698377139,0.08411746734952696,0.023536871951668994,0.14282099375352694,0.039838129746801496,0.05735972480642337,-0.08966892206135188,0.0329400716506444,0.022077271427837872,0.018394828368513264,0.14541563163173443,-0.017399725474467588,0.017748704868047742,-0.022788350377235964,0.1473809406901698,-0.10309108037763902,-0.1891266722031449,0.0885666954224357,-0.028864674952387915,-0.036913376199219,-0.13323931384087126,0.10901571621480596,0.04020033516795815,-0.059324166985859045,-0.11766782477845869,-0.04303926442238912,-0.10800616297429441,0.09334962237785846,0.10641493879432545,0.10136249543097009,-0.09824062663174071,0.09241714177101429,-0.16573688222271932,-0.0681365571085938,-0.025778992865621686,0.04155640255679098,-0.12081092890734829,0.10537135397391646,-0.004230019007397733,0.007288023809678412
