date,return,turnover,holdings,strategy,cost_bps,net_return
2025-06-01,0.052412733465255545,0.0,"Financials, Technology, Industrials",Google/PCA top-3,0,0.052412733465255545
2025-07-01,0.025424740099035354,0.0,"Financials, Technology, Industrials",Google/PCA top-3,0,0.025424740099035354
2025-08-01,0.009943317880173627,0.0,"Financials, Technology, Industrials",Google/PCA top-3,0,0.009943317880173627
2025-09-01,0.035274742062354036,0.3333333333333333,"Financials, Technology, Consumer Discretionary",Google/PCA top-3,0,0.035274742062354036
2025-10-01,0.026884355713219527,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,0,0.026884355713219527
2025-11-01,0.01011362300439241,0.3333333333333333,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,0,0.01011362300439241
2025-12-01,0.012060707325305101,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,0,0.012060707325305101
2026-01-01,0.03147428285287742,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,0,0.03147428285287742
2026-02-01,0.04351058094161101,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,0,0.04351058094161101
2026-03-01,-0.0037149717863329914,0.3333333333333333,"Energy, Technology, Materials",Google/PCA top-3,0,-0.0037149717863329914
2026-04-01,0.08806999310121695,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,0,0.08806999310121695
2021-06-01,0.021908226503599543,1.0,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,5,0.021408226503599543
2021-07-01,0.03555479768704265,0.6666666666666666,"Technology, Industrials, Health Care",Google/PCA top-3,5,0.03522146435370932
2021-08-01,0.02234260151916508,0.6666666666666666,"Financials, Technology, Energy",Google/PCA top-3,5,0.022009268185831744
2021-09-01,-0.0021566202002558286,0.0,"Financials, Energy, Technology",Google/PCA top-3,5,-0.0021566202002558286
2021-10-01,0.09258225339898922,0.0,"Energy, Financials, Technology",Google/PCA top-3,5,0.09258225339898922
2021-11-01,0.0012463352537701589,0.3333333333333333,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,5,0.0010796685871034921
2021-12-01,0.03364377274223259,0.3333333333333333,"Technology, Consumer Discretionary, Materials",Google/PCA top-3,5,0.03347710607556592
2022-01-01,-0.061868492485167424,0.3333333333333333,"Technology, Utilities, Consumer Discretionary",Google/PCA top-3,5,-0.06203515915183409
2022-02-01,-0.03450611708309633,0.3333333333333333,"Technology, Consumer Discretionary, Consumer Staples",Google/PCA top-3,5,-0.034672783749763
2022-03-01,0.04380560273046985,0.3333333333333333,"Materials, Technology, Consumer Discretionary",Google/PCA top-3,5,0.04363893606380318
2022-04-01,-0.05895771291447446,0.3333333333333333,"Utilities, Materials, Technology",Google/PCA top-3,5,-0.059124379581141126
2022-05-01,0.015994428614216145,0.0,"Utilities, Materials, Technology",Google/PCA top-3,5,0.015994428614216145
2022-06-01,-0.08887034327612764,0.6666666666666666,"Health Care, Energy, Utilities",Google/PCA top-3,5,-0.08920367660946098
2022-07-01,0.12046458953392632,0.6666666666666666,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,5,0.12013125620059298
2022-08-01,-0.031102425960202112,0.3333333333333333,"Energy, Technology, Health Care",Google/PCA top-3,5,-0.03126909262686878
2022-09-01,-0.08547909173967276,0.0,"Health Care, Technology, Energy",Google/PCA top-3,5,-0.08547909173967276
2022-10-01,0.14764818805919044,0.0,"Health Care, Energy, Technology",Google/PCA top-3,5,0.14764818805919044
2022-11-01,0.07761233222747317,0.6666666666666666,"Health Care, Materials, Financials",Google/PCA top-3,5,0.07727899889413983
2022-12-01,-0.05521456797761674,0.3333333333333333,"Financials, Health Care, Technology",Google/PCA top-3,5,-0.055381234644283406
2023-01-01,0.08940255446616534,0.3333333333333333,"Financials, Materials, Technology",Google/PCA top-3,5,0.08923588779949868
2023-02-01,-0.017390246938128923,0.0,"Technology, Financials, Materials",Google/PCA top-3,5,-0.017390246938128923
2023-03-01,0.04523369599262569,0.6666666666666666,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,5,0.044900362659292356
2023-04-01,0.00941907504384576,0.3333333333333333,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,5,0.009252408377179092
2023-05-01,0.023949288138593983,0.0,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,5,0.023949288138593983
2023-06-01,0.09548846978187231,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,5,0.09532180311520565
2023-07-01,0.02872526562356296,0.0,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,5,0.02872526562356296
2023-08-01,-0.005353877203460182,0.3333333333333333,"Technology, Consumer Discretionary, Energy",Google/PCA top-3,5,-0.005520543870126848
2023-09-01,-0.023673920388110965,0.6666666666666666,"Materials, Financials, Energy",Google/PCA top-3,5,-0.0240072537214443
2023-10-01,-0.02499351712769345,0.3333333333333333,"Technology, Materials, Energy",Google/PCA top-3,5,-0.025160183794360115
2023-11-01,0.11600493521169881,0.6666666666666666,"Technology, Financials, Consumer Discretionary",Google/PCA top-3,5,0.11567160187836548
2023-12-01,0.04679378181569375,0.3333333333333333,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,5,0.04662711514902708
2024-01-01,0.011249277172715807,0.0,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,5,0.011249277172715807
2024-02-01,0.05727774244428696,0.0,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,5,0.05727774244428696
2024-03-01,0.025402003076679797,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,5,0.02523533641001313
2024-04-01,-0.04763579429329664,0.3333333333333333,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,5,-0.04780246095996331
2024-05-01,0.0521669819184134,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,5,0.05200031525174673
2024-06-01,0.04727697889114668,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,5,0.04711031222448001
2024-07-01,0.013735761415797096,0.3333333333333333,"Technology, Financials, Communication Services",Google/PCA top-3,5,0.013569094749130428
2024-08-01,0.0031708798560727836,0.6666666666666666,"Technology, Energy, Materials",Google/PCA top-3,5,0.00283754652273945
2024-09-01,0.012578762390072681,0.3333333333333333,"Financials, Technology, Materials",Google/PCA top-3,5,0.012412095723406014
2024-10-01,0.012241199031347572,0.3333333333333333,"Financials, Technology, Communication Services",Google/PCA top-3,5,0.012074532364680904
2024-11-01,0.07512069282545826,0.0,"Financials, Technology, Communication Services",Google/PCA top-3,5,0.07512069282545826
2024-12-01,-0.02665467297725303,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,5,-0.02665467297725303
2025-01-01,0.04135614613503317,0.0,"Technology, Financials, Communication Services",Google/PCA top-3,5,0.04135614613503317
2025-02-01,-0.004264410854587619,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,5,-0.004264410854587619
2025-03-01,-0.03731875972478834,0.3333333333333333,"Technology, Communication Services, Energy",Google/PCA top-3,5,-0.03748542639145501
2025-04-01,0.00821471005470927,0.6666666666666666,"Technology, Industrials, Consumer Discretionary",Google/PCA top-3,5,0.007881376721375937
2025-05-01,0.0777496300121403,0.3333333333333333,"Technology, Financials, Industrials",Google/PCA top-3,5,0.07758296334547364
2025-06-01,0.052412733465255545,0.0,"Financials, Technology, Industrials",Google/PCA top-3,5,0.052412733465255545
2025-07-01,0.025424740099035354,0.0,"Financials, Technology, Industrials",Google/PCA top-3,5,0.025424740099035354
2025-08-01,0.009943317880173627,0.0,"Financials, Technology, Industrials",Google/PCA top-3,5,0.009943317880173627
2025-09-01,0.035274742062354036,0.3333333333333333,"Financials, Technology, Consumer Discretionary",Google/PCA top-3,5,0.03510807539568737
2025-10-01,0.026884355713219527,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,5,0.02671768904655286
2025-11-01,0.01011362300439241,0.3333333333333333,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,5,0.009946956337725743
2025-12-01,0.012060707325305101,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,5,0.011894040658638434
2026-01-01,0.03147428285287742,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,5,0.03130761618621075
2026-02-01,0.04351058094161101,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,5,0.04334391427494434
2026-03-01,-0.0037149717863329914,0.3333333333333333,"Energy, Technology, Materials",Google/PCA top-3,5,-0.003881638452999658
2026-04-01,0.08806999310121695,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,5,0.08790332643455029
2021-06-01,0.021908226503599543,1.0,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,10,0.020908226503599543
2021-07-01,0.03555479768704265,0.6666666666666666,"Technology, Industrials, Health Care",Google/PCA top-3,10,0.03488813102037598
2021-08-01,0.02234260151916508,0.6666666666666666,"Financials, Technology, Energy",Google/PCA top-3,10,0.021675934852498413
2021-09-01,-0.0021566202002558286,0.0,"Financials, Energy, Technology",Google/PCA top-3,10,-0.0021566202002558286
2021-10-01,0.09258225339898922,0.0,"Energy, Financials, Technology",Google/PCA top-3,10,0.09258225339898922
2021-11-01,0.0012463352537701589,0.3333333333333333,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,10,0.0009130019204368256
2021-12-01,0.03364377274223259,0.3333333333333333,"Technology, Consumer Discretionary, Materials",Google/PCA top-3,10,0.03331043940889926
2022-01-01,-0.061868492485167424,0.3333333333333333,"Technology, Utilities, Consumer Discretionary",Google/PCA top-3,10,-0.062201825818500756
2022-02-01,-0.03450611708309633,0.3333333333333333,"Technology, Consumer Discretionary, Consumer Staples",Google/PCA top-3,10,-0.03483945041642966
2022-03-01,0.04380560273046985,0.3333333333333333,"Materials, Technology, Consumer Discretionary",Google/PCA top-3,10,0.04347226939713652
2022-04-01,-0.05895771291447446,0.3333333333333333,"Utilities, Materials, Technology",Google/PCA top-3,10,-0.05929104624780779
2022-05-01,0.015994428614216145,0.0,"Utilities, Materials, Technology",Google/PCA top-3,10,0.015994428614216145
2022-06-01,-0.08887034327612764,0.6666666666666666,"Health Care, Energy, Utilities",Google/PCA top-3,10,-0.0895370099427943
2022-07-01,0.12046458953392632,0.6666666666666666,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,10,0.11979792286725965
2022-08-01,-0.031102425960202112,0.3333333333333333,"Energy, Technology, Health Care",Google/PCA top-3,10,-0.03143575929353545
2022-09-01,-0.08547909173967276,0.0,"Health Care, Technology, Energy",Google/PCA top-3,10,-0.08547909173967276
2022-10-01,0.14764818805919044,0.0,"Health Care, Energy, Technology",Google/PCA top-3,10,0.14764818805919044
2022-11-01,0.07761233222747317,0.6666666666666666,"Health Care, Materials, Financials",Google/PCA top-3,10,0.07694566556080651
2022-12-01,-0.05521456797761674,0.3333333333333333,"Financials, Health Care, Technology",Google/PCA top-3,10,-0.05554790131095007
2023-01-01,0.08940255446616534,0.3333333333333333,"Financials, Materials, Technology",Google/PCA top-3,10,0.089069221132832
2023-02-01,-0.017390246938128923,0.0,"Technology, Financials, Materials",Google/PCA top-3,10,-0.017390246938128923
2023-03-01,0.04523369599262569,0.6666666666666666,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,10,0.04456702932595902
2023-04-01,0.00941907504384576,0.3333333333333333,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,10,0.009085741710512426
2023-05-01,0.023949288138593983,0.0,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,10,0.023949288138593983
2023-06-01,0.09548846978187231,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,10,0.09515513644853897
2023-07-01,0.02872526562356296,0.0,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,10,0.02872526562356296
2023-08-01,-0.005353877203460182,0.3333333333333333,"Technology, Consumer Discretionary, Energy",Google/PCA top-3,10,-0.005687210536793515
2023-09-01,-0.023673920388110965,0.6666666666666666,"Materials, Financials, Energy",Google/PCA top-3,10,-0.02434058705477763
2023-10-01,-0.02499351712769345,0.3333333333333333,"Technology, Materials, Energy",Google/PCA top-3,10,-0.025326850461026784
2023-11-01,0.11600493521169881,0.6666666666666666,"Technology, Financials, Consumer Discretionary",Google/PCA top-3,10,0.11533826854503215
2023-12-01,0.04679378181569375,0.3333333333333333,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,10,0.04646044848236042
2024-01-01,0.011249277172715807,0.0,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,10,0.011249277172715807
2024-02-01,0.05727774244428696,0.0,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,10,0.05727774244428696
2024-03-01,0.025402003076679797,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,10,0.025068669743346463
2024-04-01,-0.04763579429329664,0.3333333333333333,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,10,-0.04796912762662997
2024-05-01,0.0521669819184134,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,10,0.05183364858508007
2024-06-01,0.04727697889114668,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,10,0.04694364555781335
2024-07-01,0.013735761415797096,0.3333333333333333,"Technology, Financials, Communication Services",Google/PCA top-3,10,0.013402428082463762
2024-08-01,0.0031708798560727836,0.6666666666666666,"Technology, Energy, Materials",Google/PCA top-3,10,0.002504213189406117
2024-09-01,0.012578762390072681,0.3333333333333333,"Financials, Technology, Materials",Google/PCA top-3,10,0.012245429056739348
2024-10-01,0.012241199031347572,0.3333333333333333,"Financials, Technology, Communication Services",Google/PCA top-3,10,0.011907865698014239
2024-11-01,0.07512069282545826,0.0,"Financials, Technology, Communication Services",Google/PCA top-3,10,0.07512069282545826
2024-12-01,-0.02665467297725303,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,10,-0.02665467297725303
2025-01-01,0.04135614613503317,0.0,"Technology, Financials, Communication Services",Google/PCA top-3,10,0.04135614613503317
2025-02-01,-0.004264410854587619,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,10,-0.004264410854587619
2025-03-01,-0.03731875972478834,0.3333333333333333,"Technology, Communication Services, Energy",Google/PCA top-3,10,-0.03765209305812167
2025-04-01,0.00821471005470927,0.6666666666666666,"Technology, Industrials, Consumer Discretionary",Google/PCA top-3,10,0.007548043388042603
2025-05-01,0.0777496300121403,0.3333333333333333,"Technology, Financials, Industrials",Google/PCA top-3,10,0.07741629667880696
2025-06-01,0.052412733465255545,0.0,"Financials, Technology, Industrials",Google/PCA top-3,10,0.052412733465255545
2025-07-01,0.025424740099035354,0.0,"Financials, Technology, Industrials",Google/PCA top-3,10,0.025424740099035354
2025-08-01,0.009943317880173627,0.0,"Financials, Technology, Industrials",Google/PCA top-3,10,0.009943317880173627
2025-09-01,0.035274742062354036,0.3333333333333333,"Financials, Technology, Consumer Discretionary",Google/PCA top-3,10,0.034941408729020705
2025-10-01,0.026884355713219527,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,10,0.026551022379886192
2025-11-01,0.01011362300439241,0.3333333333333333,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,10,0.009780289671059077
2025-12-01,0.012060707325305101,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,10,0.011727373991971768
2026-01-01,0.03147428285287742,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,10,0.031140949519544086
2026-02-01,0.04351058094161101,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,10,0.04317724760827768
2026-03-01,-0.0037149717863329914,0.3333333333333333,"Energy, Technology, Materials",Google/PCA top-3,10,-0.004048305119666325
2026-04-01,0.08806999310121695,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,10,0.08773665976788361
2021-06-01,0.021908226503599543,1.0,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,25,0.019408226503599545
2021-07-01,0.03555479768704265,0.6666666666666666,"Technology, Industrials, Health Care",Google/PCA top-3,25,0.03388813102037599
2021-08-01,0.02234260151916508,0.6666666666666666,"Financials, Technology, Energy",Google/PCA top-3,25,0.020675934852498412
2021-09-01,-0.0021566202002558286,0.0,"Financials, Energy, Technology",Google/PCA top-3,25,-0.0021566202002558286
2021-10-01,0.09258225339898922,0.0,"Energy, Financials, Technology",Google/PCA top-3,25,0.09258225339898922
2021-11-01,0.0012463352537701589,0.3333333333333333,"Technology, Consumer Discretionary, Financials",Google/PCA top-3,25,0.0004130019204368256
2021-12-01,0.03364377274223259,0.3333333333333333,"Technology, Consumer Discretionary, Materials",Google/PCA top-3,25,0.03281043940889926
2022-01-01,-0.061868492485167424,0.3333333333333333,"Technology, Utilities, Consumer Discretionary",Google/PCA top-3,25,-0.06270182581850076
2022-02-01,-0.03450611708309633,0.3333333333333333,"Technology, Consumer Discretionary, Consumer Staples",Google/PCA top-3,25,-0.03533945041642966
2022-03-01,0.04380560273046985,0.3333333333333333,"Materials, Technology, Consumer Discretionary",Google/PCA top-3,25,0.04297226939713652
2022-04-01,-0.05895771291447446,0.3333333333333333,"Utilities, Materials, Technology",Google/PCA top-3,25,-0.05979104624780779
2022-05-01,0.015994428614216145,0.0,"Utilities, Materials, Technology",Google/PCA top-3,25,0.015994428614216145
2022-06-01,-0.08887034327612764,0.6666666666666666,"Health Care, Energy, Utilities",Google/PCA top-3,25,-0.0905370099427943
2022-07-01,0.12046458953392632,0.6666666666666666,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,25,0.11879792286725965
2022-08-01,-0.031102425960202112,0.3333333333333333,"Energy, Technology, Health Care",Google/PCA top-3,25,-0.03193575929353545
2022-09-01,-0.08547909173967276,0.0,"Health Care, Technology, Energy",Google/PCA top-3,25,-0.08547909173967276
2022-10-01,0.14764818805919044,0.0,"Health Care, Energy, Technology",Google/PCA top-3,25,0.14764818805919044
2022-11-01,0.07761233222747317,0.6666666666666666,"Health Care, Materials, Financials",Google/PCA top-3,25,0.07594566556080651
2022-12-01,-0.05521456797761674,0.3333333333333333,"Financials, Health Care, Technology",Google/PCA top-3,25,-0.05604790131095007
2023-01-01,0.08940255446616534,0.3333333333333333,"Financials, Materials, Technology",Google/PCA top-3,25,0.088569221132832
2023-02-01,-0.017390246938128923,0.0,"Technology, Financials, Materials",Google/PCA top-3,25,-0.017390246938128923
2023-03-01,0.04523369599262569,0.6666666666666666,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,25,0.043567029325959024
2023-04-01,0.00941907504384576,0.3333333333333333,"Technology, Health Care, Consumer Discretionary",Google/PCA top-3,25,0.008585741710512426
2023-05-01,0.023949288138593983,0.0,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,25,0.023949288138593983
2023-06-01,0.09548846978187231,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,25,0.09465513644853897
2023-07-01,0.02872526562356296,0.0,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,25,0.02872526562356296
2023-08-01,-0.005353877203460182,0.3333333333333333,"Technology, Consumer Discretionary, Energy",Google/PCA top-3,25,-0.006187210536793515
2023-09-01,-0.023673920388110965,0.6666666666666666,"Materials, Financials, Energy",Google/PCA top-3,25,-0.02534058705477763
2023-10-01,-0.02499351712769345,0.3333333333333333,"Technology, Materials, Energy",Google/PCA top-3,25,-0.02582685046102678
2023-11-01,0.11600493521169881,0.6666666666666666,"Technology, Financials, Consumer Discretionary",Google/PCA top-3,25,0.11433826854503215
2023-12-01,0.04679378181569375,0.3333333333333333,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,25,0.045960448482360416
2024-01-01,0.011249277172715807,0.0,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,25,0.011249277172715807
2024-02-01,0.05727774244428696,0.0,"Technology, Consumer Discretionary, Communication Services",Google/PCA top-3,25,0.05727774244428696
2024-03-01,0.025402003076679797,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,25,0.024568669743346466
2024-04-01,-0.04763579429329664,0.3333333333333333,"Technology, Communication Services, Consumer Discretionary",Google/PCA top-3,25,-0.04846912762662997
2024-05-01,0.0521669819184134,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,25,0.05133364858508007
2024-06-01,0.04727697889114668,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,25,0.04644364555781335
2024-07-01,0.013735761415797096,0.3333333333333333,"Technology, Financials, Communication Services",Google/PCA top-3,25,0.012902428082463762
2024-08-01,0.0031708798560727836,0.6666666666666666,"Technology, Energy, Materials",Google/PCA top-3,25,0.001504213189406117
2024-09-01,0.012578762390072681,0.3333333333333333,"Financials, Technology, Materials",Google/PCA top-3,25,0.011745429056739348
2024-10-01,0.012241199031347572,0.3333333333333333,"Financials, Technology, Communication Services",Google/PCA top-3,25,0.011407865698014238
2024-11-01,0.07512069282545826,0.0,"Financials, Technology, Communication Services",Google/PCA top-3,25,0.07512069282545826
2024-12-01,-0.02665467297725303,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,25,-0.02665467297725303
2025-01-01,0.04135614613503317,0.0,"Technology, Financials, Communication Services",Google/PCA top-3,25,0.04135614613503317
2025-02-01,-0.004264410854587619,0.0,"Technology, Communication Services, Financials",Google/PCA top-3,25,-0.004264410854587619
2025-03-01,-0.03731875972478834,0.3333333333333333,"Technology, Communication Services, Energy",Google/PCA top-3,25,-0.03815209305812167
2025-04-01,0.00821471005470927,0.6666666666666666,"Technology, Industrials, Consumer Discretionary",Google/PCA top-3,25,0.006548043388042603
2025-05-01,0.0777496300121403,0.3333333333333333,"Technology, Financials, Industrials",Google/PCA top-3,25,0.07691629667880696
2025-06-01,0.052412733465255545,0.0,"Financials, Technology, Industrials",Google/PCA top-3,25,0.052412733465255545
2025-07-01,0.025424740099035354,0.0,"Financials, Technology, Industrials",Google/PCA top-3,25,0.025424740099035354
2025-08-01,0.009943317880173627,0.0,"Financials, Technology, Industrials",Google/PCA top-3,25,0.009943317880173627
2025-09-01,0.035274742062354036,0.3333333333333333,"Financials, Technology, Consumer Discretionary",Google/PCA top-3,25,0.034441408729020705
2025-10-01,0.026884355713219527,0.3333333333333333,"Technology, Consumer Discretionary, Industrials",Google/PCA top-3,25,0.026051022379886195
2025-11-01,0.01011362300439241,0.3333333333333333,"Technology, Consumer Discretionary, Health Care",Google/PCA top-3,25,0.009280289671059077
2025-12-01,0.012060707325305101,0.3333333333333333,"Communication Services, Technology, Consumer Discretionary",Google/PCA top-3,25,0.011227373991971767
2026-01-01,0.03147428285287742,0.3333333333333333,"Technology, Communication Services, Industrials",Google/PCA top-3,25,0.03064094951954409
2026-02-01,0.04351058094161101,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,25,0.04267724760827768
2026-03-01,-0.0037149717863329914,0.3333333333333333,"Energy, Technology, Materials",Google/PCA top-3,25,-0.0045483051196663245
2026-04-01,0.08806999310121695,0.3333333333333333,"Technology, Energy, Industrials",Google/PCA top-3,25,0.08723665976788361
2021-06-01,0.011772459544586233,1.0,"Technology, Consumer Discretionary, Financials, Industrials, Health Care",Google/PCA top-5,0,0.011772459544586233
2021-07-01,0.026236124838302243,0.2,"Technology, Industrials, Health Care, Materials, Financials",Google/PCA top-5,0,0.026236124838302243
2021-08-01,0.020759582433298986,0.4,"Financials, Technology, Energy, Consumer Discretionary, Materials",Google/PCA top-5,0,0.020759582433298986
2021-09-01,-0.018632202032404677,0.2,"Financials, Energy, Technology, Consumer Discretionary, Industrials",Google/PCA top-5,0,-0.018632202032404677
2021-10-01,0.09435316982062303,0.0,"Energy, Financials, Technology, Consumer Discretionary, Industrials",Google/PCA top-5,0,0.09435316982062303
2021-11-01,-0.010379209758805352,0.2,"Technology, Consumer Discretionary, Financials, Energy, Materials",Google/PCA top-5,0,-0.010379209758805352
2021-12-01,0.047394173321514854,0.4,"Technology, Consumer Discretionary, Materials, Health Care, Industrials",Google/PCA top-5,0,0.047394173321514854
2022-01-01,-0.051724084714851834,0.4,"Technology, Utilities, Consumer Discretionary, Consumer Staples, Health Care",Google/PCA top-5,0,-0.051724084714851834
2022-02-01,-0.008500797517597247,0.2,"Technology, Consumer Discretionary, Consumer Staples, Health Care, Energy",Google/PCA top-5,0,-0.008500797517597247
2022-03-01,0.0432888920334936,0.4,"Materials, Technology, Consumer Discretionary, Health Care, Industrials",Google/PCA top-5,0,0.0432888920334936
2022-04-01,-0.06820598562778066,0.2,"Utilities, Materials, Technology, Health Care, Consumer Discretionary",Google/PCA top-5,0,-0.06820598562778066
2022-05-01,0.044643797181528576,0.2,"Utilities, Materials, Technology, Energy, Health Care",Google/PCA top-5,0,0.044643797181528576
2022-06-01,-0.10120090574225626,0.0,"Health Care, Energy, Utilities, Technology, Materials",Google/PCA top-5,0,-0.10120090574225626
2022-07-01,0.10664610579258116,0.2,"Technology, Health Care, Consumer Discretionary, Energy, Utilities",Google/PCA top-5,0,0.10664610579258116
2022-08-01,-0.02659767384926639,0.0,"Energy, Technology, Health Care, Utilities, Consumer Discretionary",Google/PCA top-5,0,-0.02659767384926639
2022-09-01,-0.08770991519049813,0.2,"Health Care, Technology, Energy, Consumer Discretionary, Materials",Google/PCA top-5,0,-0.08770991519049813
2022-10-01,0.1424925982605128,0.4,"Health Care, Energy, Technology, Financials, Industrials",Google/PCA top-5,0,0.1424925982605128
2022-11-01,0.06177639055153712,0.2,"Health Care, Materials, Financials, Technology, Energy",Google/PCA top-5,0,0.06177639055153712
2022-12-01,-0.048104634864202064,0.2,"Financials, Health Care, Technology, Energy, Industrials",Google/PCA top-5,0,-0.048104634864202064
2023-01-01,0.0697867431741666,0.2,"Financials, Materials, Technology, Energy, Industrials",Google/PCA top-5,0,0.0697867431741666
2023-02-01,-0.016412260645639186,0.2,"Technology, Financials, Materials, Industrials, Consumer Discretionary",Google/PCA top-5,0,-0.016412260645639186
2023-03-01,0.03901863486087627,0.4,"Technology, Consumer Discretionary, Industrials, Health Care, Utilities",Google/PCA top-5,0,0.03901863486087627
2023-04-01,0.011828780205205369,0.2,"Technology, Health Care, Consumer Discretionary, Industrials, Energy",Google/PCA top-5,0,0.011828780205205369
2023-05-01,-0.003673010606801741,0.2,"Technology, Consumer Discretionary, Health Care, Industrials, Utilities",Google/PCA top-5,0,-0.003673010606801741
2023-06-01,0.07691929983575667,0.2,"Technology, Consumer Discretionary, Industrials, Health Care, Energy",Google/PCA top-5,0,0.07691929983575667
2023-07-01,0.04642598458747447,0.2,"Technology, Consumer Discretionary, Industrials, Energy, Communication Services",Google/PCA top-5,0,0.04642598458747447
2023-08-01,-0.010260842327752973,0.0,"Technology, Consumer Discretionary, Energy, Industrials, Communication Services",Google/PCA top-5,0,-0.010260842327752973
2023-09-01,-0.04021795083878514,0.4,"Materials, Financials, Energy, Technology, Industrials",Google/PCA top-5,0,-0.04021795083878514
2023-10-01,-0.02417516734897147,0.0,"Technology, Materials, Energy, Financials, Industrials",Google/PCA top-5,0,-0.02417516734897147
2023-11-01,0.10287844283659923,0.4,"Technology, Financials, Consumer Discretionary, Communication Services, Industrials",Google/PCA top-5,0,0.10287844283659923
2023-12-01,0.05051293325474706,0.0,"Technology, Consumer Discretionary, Communication Services, Industrials, Financials",Google/PCA top-5,0,0.05051293325474706
2024-01-01,0.012690908995450823,0.2,"Technology, Communication Services, Consumer Discretionary, Industrials, Health Care",Google/PCA top-5,0,0.012690908995450823
2024-02-01,0.05506034726727638,0.0,"Technology, Consumer Discretionary, Communication Services, Industrials, Health Care",Google/PCA top-5,0,0.05506034726727638
2024-03-01,0.026851691798567123,0.2,"Technology, Communication Services, Industrials, Consumer Discretionary, Materials",Google/PCA top-5,0,0.026851691798567123
