date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
2016-05-01,15.27087370947725,7.058146881106121,3.219538086291668,-0.6611070679869252,2.3133370101430164,-0.8545064158270078,2.2934059312522943,-0.6953721259796778,2.241768598930764,-1.48879049181355,1.7940979173201248,-0.35691841533235735,0.2315842489752308,-1.4810704797581364,0.02945006934746461,-0.023278929219661872,1.3732302655135136,-0.9433723460481807,0.04253844863215555,0.14481488388325564,-0.7240731102165877,-0.20785102623669455,-1.0261716972626354,0.28652403137042515,-0.2983885964842246,1.6077570815153606,-0.032583353689293236,0.10989252595243373,-0.2794882897868765,0.5702959415453337,-0.5434430482222499,0.27296000676020094,-1.0602572967368322,1.0044548474150146,-0.997322714095974,0.9684728192434379,-0.2396564248764207,0.11194426905727616,-0.1403419183291364,-0.6670301024511821,0.31784347159103743,0.73461535394329,-0.7352046854406928,0.350169938182773,-0.3597024296316339,-0.24399540360289557,0.09120075692093949,0.17623565620551168,-0.012961557741116528,-0.23673781017017162,0.3274414853066447,0.1395266634356544,-0.7871904454288984,-0.4868839557111573,-0.2105633100613472,-0.02535867034154037,0.39590425843255483,0.011534867775092975,0.3878122100346636,-0.10846356392150415,-0.5185445292062382,0.13770416268572708,0.2641606892916199,0.18289599550714547,0.2789727500681133,-0.03163865462668242,-0.04046264275597345,-0.4479766083270398,0.28708174540172926,0.02964648408273183,0.14463329759854268,0.1049484067573412,-0.11076949661598322,-0.23097168697287926,-0.06111766145644929,-0.16579300871961777,-0.015096368282098671,0.2849428096404636,0.041430922738575744,0.34805291805245986,-0.044758521379950726,-0.20648302663254578,-0.22308017261505228,-0.002220997796390683,0.05363697929901479,0.05940804251238876,0.015312636569284778,0.08188163880419343,0.18765368684253184,0.027225785124308784,-0.02316060965891666,-0.05052998265887685,-0.07141254104479806,-0.0012344750490238764,-0.026699335161048058,-0.058538504385600876,-0.061309156512035126,-0.07241267150306936,0.10015444347316127,0.02899064125278798,0.059579591762209116,0.0888494252674559,0.03922244462361612,-0.04085514974258929,-0.05915032170435008,-0.07053951855066791,-0.01397192562493952,-0.006463740763020854,-0.005144598875319299,-0.013254648067998871,-0.0075118787608887405,0.04583342265314675,0.020055680319313755,0.022726883202106796,0.01837791795778866,0.008243199202224943,0.009282797160136393,0.0015051258947472326,-0.004769827163237081,-0.020934759361374698,2.659943677325536e-16
2016-06-01,1.7115603334799017,6.787313825168821,1.8050266535075299,-2.0833830765219683,3.336154234541883,1.3016029303779404,-0.6792203647685187,-1.0320933156784478,1.956375473591653,0.08132558320775438,1.772260404544814,-0.9745754080541879,0.6001902140766467,-0.45260520694623835,0.07292540718954578,-0.053182003785481574,0.03322256434745295,-0.5942897376280936,-0.10457243513589155,0.5279509390315479,-0.4266303886237609,0.7329636421524398,0.0858092563227424,-0.012557936032978452,0.1534236216338306,-0.19466664056430863,-0.9691870654777339,-0.03644195395967112,-0.6813022098444986,0.4440304138815743,0.10294156004009604,0.007467955190754933,-0.5119211292341115,-0.31341346785869073,0.07410545518997086,-0.9233506494331234,0.2351291108626107,-0.12217665690774972,0.3584506886978882,0.1559723648756257,0.6930453156373625,-0.182914213976054,0.049332960672231474,0.0044655287274301845,0.03228043974457523,0.14913701012150932,-0.7381185616866577,-0.08603044678672274,-0.17538618892870822,-0.5758542406740966,-0.17167413662082406,-0.679308682002091,0.2775360631450004,0.294438822119103,-0.015542181843578078,0.21269826065105837,-0.20631970612271805,-0.22231051122124826,-0.10611587276896782,-0.047015403617768466,0.3338559861503443,-0.5380266437831999,-0.022573165835611735,-0.3136931634171839,-0.2802714817150209,-0.1750491592499188,0.03277572790289397,-0.10219138831324474,0.5763183426463014,-0.18872621787298913,-0.2978179061589541,0.1964294149907838,0.06174028364892909,0.13737863424618876,-0.4203036852158879,-0.14668922422007583,-0.16566348175983528,0.08960077289070759,-0.23652041703564392,-0.027772599236532712,0.16419008230060364,0.05127105153946316,-0.3474197179889925,0.3485491902147838,0.11086323443183724,0.17492194287121213,-0.06138215708244815,-0.15749069298517537,0.18303967026123782,-0.22573084007300342,-0.05203408413938056,-0.08067617156955727,0.008015962140257028,-0.21609828039283155,0.09786232216987462,0.14274396685810115,0.0651505436969418,0.08725709498838698,-0.022175597413376193,0.025421985679399045,0.05129685304279241,-0.022546267198745175,-0.06690710333430702,-0.009524709060811024,-0.009443356682799746,0.04248300912941674,0.0655091627886647,-0.04712396405709011,0.06685929481991293,0.011215551246838778,-0.018381908104179254,-0.03924713119025553,-0.0805467087509135,-0.07878344472718571,0.014284942595720461,-0.06618780760925222,0.010624845019607006,0.004989988963073002,-0.01774055431009266,0.0026773453794724914,5.095184829904451e-16
2016-07-01,17.449748717802766,7.474902913885075,-0.19048088372507335,-4.443894348005863,2.81204564832097,1.4330259286485394,-0.9024578735860723,-1.8168405585748468,2.0323504839008795,-0.2951008765260107,2.505587504633238,-1.0366554263488978,0.48908788738309844,-0.336671706207377,0.8429158243290822,0.13925825534117472,-0.6755336039187139,-0.14703440291852693,1.0384889132631259,-0.0069105408161626155,-0.10461579535091818,-0.3005841638959284,1.7885607867804454,0.007638218213462436,-0.03899612890440728,0.29121313030953183,-0.03716717300857361,-0.46619188226699804,-0.606941543089185,-0.562215083579699,-0.7279334859387933,0.2588932771969572,0.14175832084937445,-1.0920200620433926,-0.8665937639932322,-0.8969219876117305,-1.0625077246863304,0.29769731910747416,0.10177337347349574,0.35586253224815795,0.3707745170951702,-0.7960747580077038,0.0873875919788781,-0.6090105952219869,-0.1178028085291033,0.23592368493574248,0.7420694654215071,0.10486597895094196,-0.1129481469875244,-0.35415476423844444,-0.4623461665462489,-0.932517182661217,0.3093350438371212,-0.5158203805261379,-0.18934638325518527,-0.07508121458538342,0.27792412336290956,0.2222614317083054,0.4298551284054904,0.2455674713658108,0.07756498062869635,0.4009317537978304,0.3007461321459847,0.04509148973554411,-0.10646687553689338,-0.2116840621872712,0.1409465819690649,-0.2227100843041586,-0.18793675338743177,-0.05239282614364932,-0.20859063816090903,-0.20323113453473063,-0.17148012779846003,-0.01776637155836452,-0.011236318625382874,0.39397280608973745,0.118976265075267,-0.02270392674574001,0.15128008035731852,-0.0007124536291860184,-0.12965260178977386,0.2565759471599366,0.17163463737319656,-0.2811662861733596,-0.074343830064148,-0.01555624856281358,0.07654218549644902,-0.018215660577576044,-0.06396072615640871,0.09032763403054336,0.04571766543518569,0.07757215924549474,0.06285872073991838,0.040162066407315,-0.04319758495975339,-0.02265792713520379,-0.046048043501813934,-0.0504557111044045,-0.012257063897704023,0.015693528604060016,-0.013327696821593701,-0.04014444628226329,-0.0006337755280762922,0.02261124762939596,0.020276271127419206,0.0021784576477342542,0.014407235762430276,0.05355406760121615,-0.00720954648068089,0.027748840735049154,-0.006754597325668228,0.026273938056044215,0.045009895305898155,0.00996106406173623,0.0018385314484109891,0.041918491808601854,-0.019293073427730806,-0.014615829893736706,-0.01707771928771645,-0.014496140559862454,2.3217082153869287e-15
2016-08-01,22.880847500940668,7.531968251460719,1.0818168720371972,-3.988856972312016,2.0213279846390813,1.2212056955315562,-1.1231804231056985,-2.542898623896565,2.682309146150983,0.9005771516143822,1.7478724878329894,-1.4832481670734718,0.4050270518342445,-0.5321647791690178,0.5043018736125837,0.6908847966533406,-1.543804376385973,0.9060439775416455,1.0577815005190723,0.4631982043562387,-1.119225886886999,-0.07931509946364863,0.006739071994796278,0.9993558998612795,-1.0055782524115302,-0.09150947014386204,-1.0368243876197454,0.9610681725280024,0.7754806186725242,-0.71368910354194,-0.6329011871655685,-0.7041474235821498,0.4283547474817179,1.1961235553618672,0.09802436688905512,-0.0073039014309891305,0.7432800485443688,0.27056580229972416,-0.8030571263354366,-0.60897809054534,-0.07361165344414147,-0.2585106902630169,0.03335473877884472,0.34698941549308665,0.6657762583407876,-0.10993273552555582,-0.6861949780927536,0.03249037257385898,-0.11123561983836082,0.11836776099314048,0.39705708126508144,0.3241919125932828,0.461812258111531,0.3379211225192522,-0.11665118378057397,0.19278333348253457,0.5148745615473258,0.4007197253294868,-0.6027915408507227,-0.3178358350113622,-0.005367137703894027,-0.17400328648855787,-0.11478487994941138,-0.09440236743600079,-0.2356209785755951,0.16856326506847344,0.06781519281784361,0.3649744170113525,-0.1470703883086058,-0.03621836743137642,0.2239881614285775,-0.2939851610239357,-0.006081921556857659,-0.01810271998431029,0.23270327184762185,-0.061963132528232726,0.05397313264284532,0.04454293802110605,0.021082377369426898,-0.1204304895297574,-0.10619665480227732,-0.2162069109301962,0.170870288605772,0.05645193625550305,-0.23732119453066972,-0.020277129374146944,-0.09812403743324159,0.03656798891884539,-0.1751825819791547,0.005715900177284603,-0.1151388065434306,-0.004558656561839034,0.0013933055479577587,0.05188459769502749,0.07179797590059135,-0.0072998837318649186,0.09153958802042682,-0.05485999496553045,0.0418542147839975,-0.005751590178175161,-0.035628585638782156,0.023046348941341433,-0.002380520267285225,0.03372963411731104,0.04044212510275173,-0.017147358870199834,-0.06348734647794356,-0.006416524080830645,0.023876791492607477,-0.004935292338044806,0.007798156298884925,-0.026350513524868037,-0.0015682666470143835,0.010074892091670538,0.02409394297486468,0.016596750316026587,0.0028011213335491347,0.00037099148227069006,0.023307034444751244,0.012693502186048986,2.1275150577949938e-15
2016-09-01,18.340890038782884,6.591766309012068,4.402957782871253,0.5548951482667273,-0.4001350905736749,-0.6146989019660961,0.6155300384640404,-2.7196100987060046,2.966654781808553,1.4354318261053756,0.08517770453796943,0.15287643139176746,0.1999844594424521,0.3796337417546909,-0.47888376921963793,0.3891355370767447,-0.516588392821557,0.5800330123751366,1.1133895510699632,-0.17662817475567,-1.369471140237625,-0.34796168020654067,-1.371964756796635,-0.05297809288900607,1.1586599872875807,0.04179324680832395,1.0839559782155155,-0.8539012183365067,0.1321066293921846,0.4303623889655331,-0.14017490142241235,-0.2594578557351835,0.01676937242733395,-0.7386795789018046,-0.7401029051279262,0.015290220904708973,-0.22981346016836943,0.2604114438374766,1.0191532878834133,0.42260810819056893,0.0052723448077992814,0.5196920043542661,0.8828691921141328,0.043599310219622545,0.03721506706311641,-0.39984304327606907,-0.029072859410047724,-0.9205901087915399,-0.2776798160723502,0.17225741974620443,-0.35397423824742485,1.0307004589620186,-0.185139174922782,-0.06329892100168341,0.6774723702006287,0.17387813183140216,-0.18560880872875565,-0.42178709063735376,0.08548842033799259,-0.5274785090071106,-0.15062249458724233,-0.20862600411211776,-0.1941422260738075,0.12391326672689933,0.13583729071219353,-0.2186605159340041,-0.19720385507978178,0.3637618291698281,-0.2865737359967897,-0.07855054165166106,-0.17263806797722048,-0.04523742165080013,0.03240082279782074,-0.08585522300927206,0.09584270886960472,0.2872575976327526,0.02242738567622184,0.040313467168982875,-0.15775395868098036,-0.09968335236758936,0.18562876589410496,-0.17662149163429333,-0.00936703675085086,0.041511819282236205,0.14944607359084391,-0.0022015146615028394,0.018048734200680948,-0.08081185992717158,-0.08164206231165187,0.02259457930292196,0.15087523234434605,0.0450640045672974,0.10353317778938183,-0.01962857726127198,-0.15745311406162363,-0.008908235759252248,-0.10733775938160106,0.042436194039308005,-0.01586262253243903,-0.05834496912417392,-0.07087135091531667,0.006116348385206173,-0.0970826868228985,0.05931420294985506,-0.025679121916225178,0.018062360501695816,0.0733722972342279,-0.05137689276761292,0.029243242634485793,0.020181753218213774,0.0010248367424139663,0.0043778500491292146,0.004878056843752737,-0.02616825366304291,-0.03026225922529132,0.008767112369353914,-0.00892508970414798,-0.003110502257277931,-0.004372596440168923,0.002186248481126624,5.659887848291166e-16
2016-10-01,18.12251871469805,4.587010146870865,5.5308161724942595,1.697402398020273,-2.598623149585704,-1.663041730386916,0.8007459216471488,-2.9632242756077125,1.6656175671005224,1.9897633108585682,-0.3911719180500404,-0.5806034308016269,-0.26897629822698027,0.682614320720718,-0.23243518050187648,0.5299066572361832,-0.5967518330700529,1.7056347358833115,1.239285160775284,1.2593398236476965,0.925125339802227,0.6282907209445799,1.5234119434753435,0.03606186006613657,1.9276686409465709,-0.1129529142115924,0.5294553267159202,-0.18669157477954762,-0.293815179463235,1.0920148572187247,0.2456706362229133,0.5448263838732821,0.4215081044547609,0.2779478850963417,0.9127950310357266,0.8873000520993923,-0.07497605990847385,-0.05882085577412273,0.25994555533427255,-0.8234813731543362,-0.6399128150090821,0.5738723584824476,-0.18249939027260972,0.3356707636238165,0.4547812135081526,-0.2090421134158682,0.009852233415892784,0.39120644469490196,0.32518326063245734,-0.03160226859078852,-0.3808868243450071,0.07808172256326093,-0.4300049816177613,0.40603103727009304,-0.7234106524741555,-0.17061639772345397,-0.45288802625988867,-0.044091072931840176,-0.11153968401682697,0.49049696867112996,0.3559356310262445,0.3054673788028186,0.10236466270196777,-0.1642681116144788,-0.22570081485561422,0.05012947948965808,-0.12751636617237866,-0.18676942955496206,0.10799662634309738,-0.2953512758646678,0.0658039155807753,0.068269636808719,0.04129224233554567,0.12406465283741067,0.004966547815235505,0.10398907180953484,-0.17302605119751613,-0.275695003185664,-0.038417180009929004,0.11101768892787879,-0.007754454318912745,0.2336725296189444,-0.08894734333506392,-0.08643485643471538,-0.15186522915126813,0.06901355334019064,0.12409473531785051,-0.04766857090619629,-0.00945258207694396,-0.07845519827313577,-0.04935352187322926,-0.017235594617967382,0.0022892999238240726,-0.05864714935809421,0.06307944524301191,0.010129225341299316,-0.03634629781805876,0.1139551724293639,0.12389447613283311,0.050128566210214394,0.04680471496829324,-0.04675208436342186,0.0642102501328846,0.014750791432902246,0.03239327100546114,0.000810219474410815,-0.05350674327856336,0.04650008771365296,0.006366942146522317,-0.030464419654886672,-0.005219786875124556,0.04951285534498617,0.029294491545520322,0.001440760299772765,0.00041797526924504776,0.02013016859599123,-0.0056996409518579715,-0.002194692793938983,0.02405896871736256,-0.0034737412181293234,2.24254440372064e-15
2016-11-01,-10.729063583845457,5.602746412523153,4.6920105191603385,2.427638561859754,-0.011154667408966559,-0.11814120367893068,-3.166503345999149,-0.7363738338548774,1.057061812941162,-1.4388231033768584,-0.01483751555988603,-1.536830995792762,2.019063123271432,-0.708123185530159,0.4719441417140082,-0.15075694332763848,-0.5332031815187499,-0.2819604023658328,0.9794344107265041,-0.4116170271380943,0.11008056759148079,0.16504085070587887,0.11452123244762343,-0.2987807272638077,-0.2111962972848395,-0.09274887180210699,0.1775119816912729,-0.13490442011279785,-0.2627200097461761,0.20150936907975875,0.4590616468177636,-0.30098157699657285,0.21086168031920285,0.2608951567284454,0.0174800376846306,0.03482714404858231,0.2530484402777712,-0.4100920747928635,0.45233838871682025,-0.09428677599255943,-0.3456971848367946,0.06142481237956703,-0.1716087479413212,-0.30457356247407613,0.14253874170166114,-0.1899419032905124,-0.04312571856836162,0.3298798862812447,0.10892600922392076,-0.13503511493572762,-0.020153901783759653,0.13398586843181332,0.14202338226661215,0.23531975619505313,-0.09284063984792476,-0.017870414136363186,0.012210914767100694,0.07689859059022995,0.18338477562337532,-0.24794779166628708,-0.00649051529668722,-0.05395380512276898,-0.12883344222782744,-0.14443898554915513,0.24193644763357772,0.09822308209993377,-0.016120122517625294,0.13300233443976225,0.029320381794839586,0.42198652539396736,-0.08602736527345052,6.702612168484354e-05,0.22979097826023234,0.2015322837707202,-0.04011970168455569,-0.34071480752409644,0.25155779567341013,-0.40374707853030156,-0.34681186623226073,-0.030362131031635486,-0.3795393412729988,0.39007381674393643,0.14013394153718906,0.03390241709011371,0.06489370362674445,0.02382636872947236,-0.22698427919237713,0.10738825111643183,0.1948316391877124,0.09560442874396484,0.10504944593840838,-0.19889657338185554,0.06840100376985334,0.11990816087705261,-0.15568133366586276,-0.013721670724060955,-0.09158024346904567,-0.1204824935682271,-0.06843103521179543,-0.21508931696296565,0.22571853272193515,0.06062332755102957,-0.01949884016531034,-0.04836246923505926,-0.06587205665085101,-0.11120154020867597,-0.01765347821444644,-0.025029180607399736,-0.12709540493870877,0.11743305447346881,0.032458270000406006,-0.041899581820883054,0.043633312956682574,0.011868091500463503,-0.03940221852308153,-0.024075241342292115,-0.07028787333450404,0.05751989846028006,-0.017576717958429168,-0.043664965357522796,-6.476433050234648e-16
2016-12-01,7.130150014314588,5.252341916450184,4.172504008761274,0.7717948656715831,0.1091904357647677,-0.38928592287136726,-1.4461369081899853,-0.5162746123270622,2.1161654265676493,-0.5464355412289744,2.1969585851689644,1.154252003218095,-0.9709170308580521,0.8351666432715125,-0.5507062464328337,1.278867369089576,-1.0617923675036895,-0.005084559547685048,-0.6935365474574521,0.19024418788735828,1.1505644327394495,-0.4265821105028047,-0.014007551813608956,-0.318349734916661,0.3597226837345127,-0.24818899765052757,1.0324058454096465,0.6726538328398297,1.2602030619786369,-0.8868579528918784,0.16859361749980495,-0.17274601349880006,0.2310714707419613,-2.0159200196704066,0.20614090198286453,-0.8462176692270718,0.013492833563290965,-0.33170271724708666,0.2681091435115338,0.24079811223127257,-0.40985605240944534,0.4038380336099744,-0.04941768065404626,0.14445193112437707,-0.41859130985473225,-0.3332753135520134,0.6747047952354093,0.22132595426598511,0.8174436552041586,-0.20135549911328213,0.5753652358087693,-0.2429910488511976,-0.1822061591143146,0.6592687090252257,0.36337341769409226,-0.09335335513352323,-0.1080069947195141,0.1414287529022311,-0.0766125886225153,-0.25454452512109477,0.004768211886844878,-0.08377248111041563,0.5804227323091383,0.026014216315669934,0.15850873527885964,0.24261261422093353,-0.1048058583666483,-0.06837830045180991,0.3166478417031457,0.189879161207586,0.34164437694372957,-0.05112149792240789,0.265870179148477,0.04059644859434296,-0.14385080178220724,-0.3266633906292085,0.052971661824782294,0.1552485520213097,0.06863925343625979,-0.02248630861621957,0.0945137120908419,-0.25756316221419606,-0.0339355001124179,-0.18212099642304191,-0.003943585494631186,-0.06383790089158738,-0.1359297783068177,0.10349944898909201,-0.06990253407651224,0.046548161015616166,-0.050083873689806685,0.04005560314086807,-0.12952572606972226,-0.0016519006847248831,0.042646335953587106,-0.047480870123471346,0.0402847604827705,-0.008196221221449683,-0.07390626263470294,0.09410516809823279,0.01118079013080831,0.018244869517639182,0.015740256002886935,-0.1339466591883214,-0.06250700735959841,0.037381491443922936,-0.053548267325595374,0.025218298853562603,-0.003502173538088801,-0.05313015687825023,0.014556447535053753,-0.03858530999703429,-0.02898143996043139,0.013800632234456746,-0.014104354461686945,-0.014350301808518899,0.030010348923299953,0.022580130420633882,0.013638440223387165,-0.009919275691439414,1.0397447494842206e-15
2017-01-01,9.373822429900015,4.983689296309687,3.9064316766067715,0.8917369843954681,0.513639870904289,0.6860701168355268,0.5587741159410836,0.02897796562215995,1.2750283333094168,0.24012862921148953,0.6065124979433256,-0.6758427887933464,-1.225368524616653,-0.44934684487189447,1.3456772385016866,0.8923229890804847,-1.304710216112317,-0.5532953523187127,0.05562347669006639,-1.1750893171192978,0.44095900009868055,0.4289772804795076,0.060518667310988664,1.0617827378272062,-0.9475851019370651,-0.10256721837403704,0.5676888270864517,-0.5803297141385203,-0.13819676464672262,0.8797693246329422,1.6108898311921453,1.2095699896138292,0.3128302239186147,-0.06969294337227833,1.1858638181787746,0.5081333306121241,0.8237766143999529,-1.3814482135256008,-0.3165355084420251,0.0037086845599692184,1.060126725156646,0.3063925290637754,0.009545941051672826,-0.8547160296395306,-0.9962824216255651,-0.3448224231694827,-0.15372207791353643,0.4626899244431688,-0.14862013660261936,0.5431899926263566,-0.1478058436567998,-0.03411433414614335,0.30634244568109886,-0.06534317903003072,0.11118818819707116,-0.38296306534820773,0.02695035458142498,0.10420854248627004,0.43228645944370303,0.021166858535745226,-0.37924092031899115,-0.04050521886638258,-0.3590256665982226,-0.2535166827266281,-0.015198631689209428,-0.0803161632360425,0.2371499311618868,0.0751075827709731,-0.25269881153772916,0.2052588610697448,0.04856378670884419,-0.08545321085664612,-0.07774735685922532,-0.11442522338795012,0.02545763930530901,0.04736134632018127,0.07523109505820859,-0.01935408361262065,0.19606636223290533,-0.0717767536626901,0.08758251431554738,-0.0384111359802672,-0.029340146332487126,-0.0757006941070878,0.06823158008340885,-0.20031765854480982,0.13604554059419205,0.10153098923103135,0.06267759358344474,0.033875361551661785,-0.0052646954117489,-0.11842791387630436,-0.05564297813049591,0.028177881580450533,0.1281856031163068,-0.0019526901067613365,0.051506611255973,0.06021779724224685,-0.008236535988344444,0.024901684211916308,-0.04678226478155944,0.017335437003056484,-0.02812468011642959,0.0809194049965097,0.020356580817889186,0.037705393662738125,0.07272530854328475,-0.023019547551814876,-0.017122539002972677,-0.0014189452712510605,-0.05678987661866761,-0.031229440945719233,-0.07817953952749267,0.020280734669235564,-0.011762579479967901,0.0038949767372379028,0.023589849149419532,-0.04275514759940274,0.0006064721365528103,0.02213740447638592,7.511750239147837e-16
2017-02-01,9.802916723492269,4.3769909909130655,4.770190218269055,1.8736463100939902,-0.7496954801252778,-0.08931784183313514,3.245470763787382,0.42719240963351746,0.5446999198540716,-0.06543067381823274,-0.7573163177128301,0.4458542612182288,-1.1913604463127638,-1.7385980926157878,0.6963829812138417,0.5455341834655179,-1.2136339717364681,-0.6977152638399868,-0.1069728613822854,-0.18791034707295715,0.7186786691416577,-0.9303952863068997,0.44681867410508724,-0.33399988110531065,0.29695104977798686,0.5592175121874203,0.4408715211200662,-0.11740427021058374,0.6415760634123906,-0.3404034504081189,0.5033880126362891,-1.395160565534823,-0.45003940646000257,0.284285551399786,0.6586282921015574,-0.3182200078328308,0.6395195922493632,0.5434414295081588,-0.508757752659854,-0.13803776354934102,-0.660223576982049,0.6976180438222591,0.10566476141663579,0.5425349407578645,-0.07083359470538773,0.011133323876853427,0.29706093368217606,0.3510738420615156,-0.0791869271992875,-0.24645343897479977,0.14814022910572408,-0.25788414454240116,0.7610627659710067,-0.8877750232105087,0.3035501841395377,0.4896977454286925,0.2246426643059181,-0.4194130070621274,-0.42125098572341246,0.5608627826395631,-0.019988144299459124,0.13351913664445025,-0.41278936669602473,0.39540022930558094,0.2596483302129373,-0.25523383775235675,0.15984228747669535,-0.20842750114866646,0.036696085394549,0.2818082456963876,-0.1847625132337603,0.4955592987725207,0.12548423202218972,0.37101162404272475,-0.08324975551153455,0.1705408448695031,-0.0161231135872991,0.11943032634732155,-0.02405824856673955,0.0879623742602534,-0.1661021683769613,0.026838685151417418,0.27348279063271685,0.10859151714099322,0.0968701943104751,-0.03786778186983734,-0.04988086871434664,-0.049076042202657356,0.05622540300944676,-0.08008519214431835,0.10248880333267558,0.18718289890793224,0.039299957392412724,0.00426584990602716,0.003778564872531457,0.11300630111558145,0.0679112966538463,0.07787071149932427,-0.02779603880802834,0.00471536580865213,0.011186735976767092,-0.08920031014649274,0.002302961015005937,0.03953258927956038,0.012348758757776662,-0.0013007188699268395,0.0408222149149401,0.018903809355644716,-0.05679483742144031,-0.01805044430983341,-0.001960949759282483,-0.003558745871912111,0.010631190492714881,0.0011177431727690125,0.011738644318745238,-0.03296843330652513,0.02593869066439028,-0.014013245077639139,-0.0013498986864062092,0.003168190018634548,9.258333381621376e-16
